Score,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Min,Sec,Comment
,Opponent,7,in_play,Forehand,Topspin,75.455048,201,0,0,no_mans_land,deuce,far,-1.889975,19.907341,no_mans_land,deuce,near,1.480738,0.516777,0.894828,cross court,In,false,13:21:35,4935.790039,82,16,
,Player,8,in_play,Forehand,Topspin,101.43988,201,0,0,no_mans_land,deuce,near,0.957916,3.889816,no_mans_land,deuce,far,-1.765965,24.331583,1.093818,cross court,In,false,13:21:36,4937.040039,82,17,
,Opponent,9,in_play,Forehand,Topspin,68.755013,201,0,0,service_box,deuce,far,-1.673848,18.128956,no_mans_land,deuce,near,0.780941,1.302928,0.835423,cross court,In,false,13:21:37,4938,82,18,
,Player,10,in_play,Forehand,Topspin,121.515968,201,0,0,no_mans_land,deuce,near,1.267677,4.983131,no_mans_land,deuce,far,-1.831954,24.180159,1.558632,cross court,In,false,13:21:38,4939.439941,82,19,
,Opponent,11,in_play,Forehand,Topspin,63.56686,201,0,0,no_mans_land,ad,far,1.106342,18.628799,no_mans_land,deuce,near,1.599934,1.079451,1.333047,down the line,In,false,13:21:39,4940.52002,82,21,
,Player,12,in_play,Backhand,Topspin,102.065674,201,0,0,no_mans_land,deuce,near,1.18061,3.760283,no_mans_land,ad,far,1.129857,23.404566,1.126625,down the line,In,false,13:21:41,4941.839844,82,22,
,Opponent,13,in_play,Forehand,Flat,61.983826,201,0,0,no_mans_land,ad,far,2.026925,18.438148,no_mans_land,deuce,near,1.410393,1.301104,1.22157,down the line,In,false,13:21:42,4942.790039,82,23,
,Player,14,in_play,Backhand,Topspin,47.320892,201,0,0,no_mans_land,ad,near,-2.191062,1.171807,no_mans_land,ad,far,2.153109,24.074705,1.297483,cross court,In,false,13:21:43,4944.240234,82,24,
,Opponent,15,in_play,Backhand,Topspin,78.5233,201,0,0,service_box,ad,far,0.548869,17.269297,no_mans_land,ad,near,-2.175375,0.296682,0.841786,cross court,In,false,13:21:44,4945.319824,82,25,
,Player,16,in_play,Backhand,Topspin,105.424881,201,0,0,service_box,deuce,near,1.171194,8.940668,no_mans_land,ad,far,0.829186,22.299913,0.854152,down the line,In,false,13:21:46,4947,82,27,
,Opponent,17,in_play,Forehand,Topspin,104.706886,201,0,0,no_mans_land,ad,far,0.536575,23.754282,no_mans_land,deuce,near,1.665629,0.509183,1.832367,down the line,In,false,13:21:47,4948.680176,82,29,
,Opponent,1,serve,Serve,Flat,112.074348,202,0,0,service_box,ad,near,-2.267736,8.500366,no_mans_land,deuce,near,0.582256,0.363085,2.69869,out wide,Net,false,13:22:19,4980.620117,83,1,
,Opponent,2,return,Forehand,Topspin,72.755127,202,0,0,no_mans_land,deuce,far,-0.238493,18.485542,no_mans_land,ad,near,-2.960638,0.956564,1.336861,inside in,In,false,13:22:20,4981.459961,83,1,
,Player,1,serve,Serve,Flat,183.211197,203,0,0,service_box,deuce,near,1.57845,6.720218,service_box,deuce,far,-0.940328,23.620859,2.752753,down the T,In,false,13:22:44,5005.200195,83,25,
,Opponent,1,serve,Serve,Kick,99.705162,204,0,0,service_box,deuce,near,2.330741,5.696732,service_box,ad,near,-1.126196,-0.232259,2.52415,out wide,Net,false,13:22:56,5017.720215,83,38,
,Opponent,2,return,Forehand,Topspin,87.145996,204,0,0,no_mans_land,ad,far,0.178012,21.464678,no_mans_land,deuce,near,3.138335,-0.288357,1.356771,down the line,In,false,13:22:58,5018.799805,83,39,
,Player,3,serve_plus_one,Backhand,Topspin,114.91658,204,0,0,service_box,ad,near,-0.60048,5.721681,no_mans_land,deuce,far,-0.237301,24.097876,1.440307,inside in,In,false,13:22:59,5020.120117,83,40,
,Opponent,4,return_plus_one,Backhand,Topspin,63.038586,204,0,0,no_mans_land,ad,far,2.260155,18.427074,no_mans_land,ad,near,-1.267613,0.077658,0.766186,cross court,In,false,13:23:00,5021.200195,83,41,
,Player,5,in_play,Backhand,Topspin,76.993721,204,0,0,no_mans_land,deuce,near,3.027788,0.051075,no_mans_land,ad,far,2.260155,19.635862,0.942831,down the line,In,false,13:23:01,5022.399902,83,42,
,Player,1,serve,Serve,Flat,187.044327,207,0,0,service_box,ad,near,-0.657777,5.648626,service_box,ad,far,0.403339,23.130939,2.174809,down the T,In,false,13:23:26,5047.359863,84,7,
,Opponent,1,serve,Serve,Flat,99.864838,208,0,0,service_box,ad,near,-0.742534,6.329953,no_mans_land,deuce,near,0.625352,0.418488,2.668361,down the T,Net,false,13:23:38,5058.759766,84,19,
,Opponent,2,return,Backhand,Flat,85.946236,208,0,0,no_mans_land,deuce,far,-0.901947,20.418091,out,ad,near,-3.265133,-1.1898,1.027609,down the line,In,false,13:23:39,5060.069824,84,20,
,Player,3,serve_plus_one,Backhand,Topspin,86.596771,208,0,0,no_mans_land,ad,near,-1.150775,2.189204,no_mans_land,deuce,far,-0.339124,21.559393,0.87551,inside in,In,false,13:23:40,5061.399902,84,21,
,Opponent,4,return_plus_one,Backhand,Flat,68.625114,208,0,0,no_mans_land,deuce,far,-0.596395,19.725363,out,ad,near,-1.285537,-2.751044,1.56867,down the line,In,false,13:23:41,5062.509766,84,23,
,Player,5,in_play,Forehand,Topspin,95.017288,208,0,0,no_mans_land,ad,near,-2.331386,0.234622,no_mans_land,deuce,far,-0.270515,24.559103,1.32699,down the line,In,false,13:23:43,5064.160156,84,24,
,Opponent,6,in_play,Backhand,Topspin,52.455601,208,0,0,service_box,deuce,far,-0.943515,12.45518,out,ad,near,-2.137053,-1.566686,0.957241,down the line,In,false,13:23:44,5065.359863,84,25,
,Player,7,in_play,Forehand,Topspin,121.04203,208,0,0,service_box,deuce,near,2.979834,5.760313,no_mans_land,deuce,far,-0.224808,24.860386,1.33133,cross court,In,false,13:23:46,5066.919922,84,27,
,Opponent,8,in_play,Forehand,Topspin,84.702202,208,0,0,no_mans_land,deuce,far,-0.678279,21.207964,no_mans_land,deuce,near,3.291513,0.415355,1.424185,cross court,In,false,13:23:47,5068.120117,84,28,
,Player,9,in_play,Backhand,Topspin,84.551353,208,0,0,no_mans_land,ad,near,-1.802682,2.859128,no_mans_land,deuce,far,-0.723113,21.745331,0.869565,inside in,In,false,13:23:48,5068.839844,84,29,
,Opponent,10,in_play,Backhand,Topspin,102.201927,208,0,0,out,ad,near,-0.055407,-0.390672,service_box,ad,near,-0.675912,10.497869,2.348924,cross court,Net,false,13:23:50,5071,84,31,
,Opponent,0,none,Forehand,Topspin,61.507236,209,0,0,no_mans_land,ad,near,-0.364221,3.824024,no_mans_land,deuce,far,-1.145539,17.179686,1.499219,down the line,In,false,13:24:08,5088.879883,84,49,
,Opponent,1,serve,Serve,Flat,183.906082,210,0,0,service_box,deuce,near,0.62515,6.375612,service_box,deuce,far,-0.890419,23.418528,3.066713,down the T,In,false,13:24:16,5097.640137,84,58,
,Player,2,return,Backhand,Slice,45.744247,210,0,0,service_box,deuce,near,4.104915,7.680332,no_mans_land,deuce,near,0.503716,0.242249,1.885068,inside out,Net,false,13:24:17,5098.47998,84,58,
,Opponent,1,serve,Serve,Flat,183.089951,211,0,0,service_box,ad,near,-0.155974,6.492791,no_mans_land,deuce,near,0.44623,0.439891,2.48431,down the T,Net,false,13:24:38,5119.720215,85,20,
,Opponent,2,return,Forehand,Topspin,87.813034,211,0,0,service_box,ad,near,-0.778746,6.177888,no_mans_land,ad,near,-0.538476,1.204169,1.599389,inside out,Net,false,13:24:39,5120.560059,85,21,
,Opponent,3,serve_plus_one,Forehand,Topspin,50.680515,211,0,0,service_box,ad,far,0.457227,17.248539,no_mans_land,deuce,near,0.198159,-0.165603,1.325674,down the line,In,false,13:24:40,5121.52002,85,22,
,Opponent,1,serve,Serve,Slice,117.026993,212,0,0,service_box,deuce,far,-3.231515,16.717081,no_mans_land,deuce,near,0.422585,1.029636,2.441313,out wide,In,false,13:25:15,5156.390137,85,56,
,Player,2,return,Forehand,Topspin,69.318848,212,0,0,no_mans_land,ad,near,-0.361086,2.811071,no_mans_land,deuce_alley,far,-4.165051,24.092653,0.723395,down the line,In,false,13:25:16,5157.160156,85,57,
,Opponent,1,serve,Serve,Slice,124.60881,213,0,0,service_box,ad,far,0.228434,15.615021,no_mans_land,ad,near,-0.800907,1.242566,2.448299,down the T,In,false,13:25:34,5174.830078,86,15,
,Opponent,1,serve,Serve,Slice,125.055855,214,0,0,service_box,ad,far,0.349701,18.02713,no_mans_land,deuce,near,0.617416,0.796026,2.408462,down the T,Out,false,13:25:52,5192.970215,86,33,
,Player,0,none,Backhand,Slice,76.892685,215,0,0,no_mans_land,deuce,near,0.119186,1.119357,service_box,deuce,far,-0.898352,13.232839,5.416177,inside out,In,false,13:25:54,5195.540039,86,36,
,Opponent,1,serve,Serve,Slice,133.953461,216,0,0,service_box,ad,far,2.07896,15.51706,no_mans_land,ad,near,-0.783399,0.252415,2.409245,out wide,In,false,13:26:09,5210.689941,86,51,
,Player,2,return,Backhand,Topspin,114.035172,216,0,0,no_mans_land,ad,near,-2.588507,2.556206,no_mans_land,ad,far,3.657286,23.644943,1.359739,cross court,In,false,13:26:10,5211.740234,86,52,
,Opponent,3,serve_plus_one,Backhand,Flat,90.505623,216,0,0,out,deuce,far,-2.620991,23.972389,no_mans_land,ad,near,-3.014417,2.006275,0.763393,down the line,Out,false,13:26:12,5212.850098,86,53,
,Player,1,serve,Serve,Flat,123.029114,217,0,0,service_box,deuce,far,-3.736793,17.56671,service_box,deuce,near,0.38856,1.12049,2.427371,out wide,In,false,13:28:05,5326.649902,88,47,
,Opponent,2,return,Forehand,Topspin,120.554787,217,0,0,no_mans_land,deuce,near,0.194873,0.750362,no_mans_land,deuce_alley,far,-4.934606,23.404413,0.779315,down the line,In,false,13:28:06,5327.660156,88,48,
,Player,1,serve,Serve,Flat,191.74173,218,0,0,service_box,ad,far,3.49553,17.991293,no_mans_land,ad,near,-0.057099,0.546863,2.368215,out wide,In,false,13:28:28,5349.600098,89,10,
,Opponent,2,return,Backhand,Topspin,93.85022,218,0,0,no_mans_land,ad,near,-1.753639,2.956921,no_mans_land,ad_alley,far,4.136571,23.183508,0.951467,down the line,In,false,13:28:29,5350.319824,89,10,
,Player,3,serve_plus_one,Backhand,Flat,101.810638,218,0,0,no_mans_land,ad,far,0.059715,19.275223,no_mans_land,ad,near,-2.387863,0.006342,0.39698,cross court,In,false,13:28:30,5351.509766,89,12,
,Opponent,4,return_plus_one,Forehand,Topspin,95.223938,218,0,0,service_box,ad,near,-2.627196,6.720218,no_mans_land,ad,far,0.582654,24.727684,0.838075,inside out,In,false,13:28:31,5352.720215,89,13,
,Player,5,in_play,Backhand,Flat,90.976585,218,0,0,no_mans_land,deuce,far,-3.233875,21.69441,no_mans_land,ad,near,-3.638117,-0.352188,0.503784,down the line,In,false,13:28:33,5353.950195,89,14,
,Player,0,none,Forehand,Topspin,40.236065,219,0,0,service_box,deuce,near,0.424278,5.773529,out,deuce,near,0.133969,-1.300448,1.922734,cross court,Net,false,13:28:38,5358.839844,89,19,
,Player,1,serve,Serve,Slice,193.189926,221,0,0,service_box,deuce_alley,far,-4.729438,17.810982,no_mans_land,deuce,near,0.239119,0.582142,2.496267,out wide,Out,false,13:28:55,5376.600098,89,37,
,Player,1,serve,Serve,Flat,113.497704,222,0,0,service_box,deuce,far,-4.013614,16.382845,no_mans_land,deuce,near,0.397669,1.4185,2.598031,out wide,In,false,13:29:11,5392.390137,89,52,
,Opponent,2,return,Forehand,Topspin,75.790237,222,0,0,service_box,ad,near,-0.073826,7.877698,no_mans_land,deuce_alley,far,-4.628155,24.310246,0.93413,down the line,In,false,13:29:12,5393.390137,89,53,
,Player,3,serve_plus_one,Backhand,Topspin,99.114372,222,0,0,no_mans_land,ad,far,0.926089,22.225412,no_mans_land,deuce,near,0.366176,3.487177,0.751729,inside in,In,false,13:29:13,5394.47998,89,54,
,Opponent,4,return_plus_one,Backhand,Topspin,78.299004,222,0,0,service_box,ad,near,-3.07645,5.580546,out,ad,far,0.869209,25.119083,0.842796,cross court,In,false,13:29:14,5395.680176,89,56,
,Player,5,in_play,Backhand,Slice,61.02919,222,0,0,no_mans_land,deuce,far,-2.911568,18.796946,no_mans_land,ad,near,-3.464967,2.223661,0.54776,down the line,In,false,13:29:16,5397.120117,89,57,
,Opponent,6,in_play,Forehand,Slice,68.199944,222,0,0,no_mans_land,ad,near,-2.45313,3.146836,no_mans_land,deuce,far,-2.907562,24.365034,0.68709,down the line,In,false,13:29:17,5398.680176,89,59,
,Player,7,in_play,Backhand,Flat,85.304611,222,0,0,no_mans_land,ad,far,1.50157,18.57686,no_mans_land,ad,near,-2.219823,0.970805,0.715824,cross court,In,false,13:29:19,5400.390137,90,0,
,Opponent,8,in_play,Backhand,Topspin,64.724319,222,0,0,service_box,deuce,far,-0.121681,12.23794,out,ad,far,2.250506,25.300161,0.848802,down the line,Net,false,13:29:20,5401.680176,90,2,
,Player,1,serve,Serve,Slice,152.105392,223,0,0,service_box,ad_alley,far,4.283931,17.853241,no_mans_land,ad,near,-0.741946,0.89508,2.529373,out wide,Out,false,13:29:49,5430.509766,90,31,
,Player,1,serve,Serve,Flat,102.373314,224,0,0,service_box,deuce,far,-0.985846,14.982141,no_mans_land,deuce,near,0.546641,1.037268,2.476417,down the T,In,false,13:30:16,5457.189941,90,57,
,Opponent,2,return,Backhand,Slice,56.501499,224,0,0,no_mans_land,deuce,near,0.689553,2.884077,no_mans_land,deuce,far,-0.03932,23.554304,2.451091,inside out,In,false,13:30:17,5458.080078,90,58,
,Player,1,serve,Serve,Flat,112.390793,225,0,0,service_box,deuce,far,-1.845655,16.217949,no_mans_land,deuce,near,0.387212,0.935014,2.470608,down the T,In,false,13:30:28,5469.189941,91,9,
,Opponent,2,return,Backhand,Topspin,87.644279,225,0,0,no_mans_land,deuce,near,0.711533,3.290337,out,deuce,far,-2.325366,25.54986,1.27493,inside out,In,false,13:30:29,5470.560059,91,11,
,Player,3,serve_plus_one,Forehand,Flat,101.618118,225,0,0,no_mans_land,ad,far,3.008891,19.383659,no_mans_land,deuce,near,0.793769,3.366411,1.037085,down the line,In,false,13:30:31,5471.870117,91,12,
,Opponent,4,return_plus_one,Backhand,Topspin,58.997871,225,0,0,service_box,deuce,near,1.743423,5.537606,no_mans_land,ad,far,3.610528,24.221025,1.245931,down the line,In,false,13:30:32,5473.080078,91,13,
,Player,5,in_play,Forehand,Topspin,80.669357,225,0,0,no_mans_land,ad,far,2.431595,19.791941,no_mans_land,deuce,near,1.009547,2.158718,0.931563,down the line,In,false,13:30:34,5474.759766,91,15,
,Opponent,6,in_play,Backhand,Topspin,104.668709,225,0,0,no_mans_land,ad,near,-0.814698,2.186598,out,ad,far,2.557973,25.470762,0.835778,cross court,In,false,13:30:35,5476.080078,91,16,
,Player,7,in_play,Backhand,Topspin,79.182175,225,0,0,no_mans_land,ad,far,1.994483,19.654819,no_mans_land,ad,near,-1.194278,0.17574,0.633746,cross court,In,false,13:30:36,5477.160156,91,17,
,Opponent,8,in_play,Backhand,Topspin,98.843552,225,0,0,no_mans_land,deuce,near,0.830969,2.58698,no_mans_land,ad,far,2.833138,24.711542,1.058527,down the line,In,false,13:30:37,5478.47998,91,18,
,Player,9,in_play,Forehand,Slice,83.807167,225,0,0,no_mans_land,ad,far,3.894982,19.88069,no_mans_land,deuce,near,0.687565,1.754077,0.86041,down the line,In,false,13:30:38,5479.560059,91,20,
,Opponent,10,in_play,Backhand,Slice,60.717525,225,0,0,no_mans_land,deuce,near,1.47272,3.446395,no_mans_land,ad,far,3.82541,24.172029,0.878423,down the line,In,false,13:30:40,5481.120117,91,21,
,Player,11,in_play,Forehand,Topspin,79.529427,225,0,0,no_mans_land,deuce,far,-3.519644,19.27438,no_mans_land,deuce,near,0.531527,2.32085,0.854893,cross court,In,false,13:30:42,5483.040039,91,23,
,Opponent,12,in_play,Forehand,Topspin,85.39415,225,0,0,no_mans_land,deuce,near,0.240759,3.71576,out,deuce,far,-3.766112,25.174173,0.965173,cross court,In,false,13:30:43,5484.240234,91,24,
,Player,13,in_play,Forehand,Topspin,78.958504,225,0,0,service_box,ad,far,2.779947,18.172991,no_mans_land,deuce,near,0.328837,1.792102,0.516092,down the line,In,false,13:30:44,5485.350098,91,25,
,Opponent,14,in_play,Backhand,Slice,69.9189,225,0,0,no_mans_land,ad,near,-0.738439,4.645023,no_mans_land,ad,far,3.147289,24.04842,0.743322,cross court,In,false,13:30:46,5487,91,27,
,Player,15,in_play,Forehand,Topspin,78.977242,225,0,0,no_mans_land,ad,far,1.779306,19.786041,no_mans_land,ad,near,-0.720671,1.708674,0.895461,inside out,In,false,13:30:47,5488.390137,91,28,
,Opponent,16,in_play,Backhand,Topspin,94.552208,225,0,0,no_mans_land,deuce,near,2.846231,3.340533,no_mans_land,ad,far,2.776404,24.566481,1.0057,down the line,In,false,13:30:49,5489.759766,91,30,
,Player,17,in_play,Forehand,Flat,56.552223,225,0,0,service_box,deuce,near,0.785734,9.325493,no_mans_land,deuce,near,2.518008,2.467729,0.620015,cross court,Net,false,13:30:50,5490.870117,91,31,
,Player,1,serve,Serve,Flat,145.821365,226,0,0,service_box,deuce,near,3.312779,6.400204,no_mans_land,ad,near,-0.357316,0.114671,2.394313,out wide,Net,false,13:31:30,5531.560059,92,12,
,Player,1,serve,Serve,Slice,113.948395,227,0,0,service_box,ad,far,2.771678,18.169538,no_mans_land,ad,near,-0.385054,0.878981,2.369779,out wide,In,false,13:31:46,5547.160156,92,27,
,Opponent,2,return,Backhand,Topspin,95.148781,227,0,0,no_mans_land,ad,near,-2.313444,2.387153,no_mans_land,ad,far,3.746751,22.908813,1.279949,cross court,In,false,13:31:47,5548.240234,92,28,
,Player,3,serve_plus_one,Backhand,Flat,71.201927,227,0,0,no_mans_land,ad,far,1.494537,19.714767,no_mans_land,ad,near,-2.266388,1.640642,0.721998,cross court,In,false,13:31:48,5549.27002,92,29,
,Opponent,4,return_plus_one,Forehand,Topspin,110.412003,227,0,0,no_mans_land,deuce,near,3.032312,3.597611,no_mans_land,ad,far,2.224082,24.844423,0.993852,inside in,In,false,13:31:50,5550.759766,92,31,
,Player,5,in_play,Forehand,Topspin,74.579391,227,0,0,no_mans_land,deuce,far,-1.63277,21.631832,no_mans_land,deuce,near,3.374719,0.635589,0.622582,cross court,In,false,13:31:51,5551.790039,92,32,
,Opponent,6,in_play,Forehand,Topspin,61.79314,227,0,0,no_mans_land,ad,near,-1.593433,3.810857,no_mans_land,deuce,far,-2.447654,24.553896,0.909229,down the line,In,false,13:31:52,5553.160156,92,33,
,Player,7,in_play,Forehand,Flat,86.525566,227,0,0,no_mans_land,deuce,far,-1.783241,18.779406,no_mans_land,deuce,near,0.237204,0.600814,1.010593,cross court,In,false,13:31:54,5555.22998,92,35,
,Opponent,8,in_play,Forehand,Topspin,84.724983,227,0,0,no_mans_land,deuce,near,2.480542,3.38149,no_mans_land,deuce,far,-1.85814,24.594711,0.962735,cross court,In,false,13:31:55,5556.399902,92,36,
,Player,9,in_play,Forehand,Topspin,88.707573,227,0,0,no_mans_land,ad,far,2.016021,20.177351,no_mans_land,deuce,near,2.757037,3.430151,1.37221,down the line,In,false,13:31:56,5557.720215,92,38,
,Opponent,10,in_play,Backhand,Topspin,87.522293,227,0,0,no_mans_land,ad,near,-0.925232,3.388777,out,ad,far,1.788386,25.62657,1.057274,cross court,In,false,13:31:58,5558.919922,92,39,
,Player,11,in_play,Backhand,Topspin,66.713531,227,0,0,no_mans_land,deuce,far,-0.759178,19.876303,no_mans_land,ad,near,-1.354562,2.093917,0.560597,down the line,In,false,13:31:59,5560.149902,92,40,
,Opponent,12,in_play,Forehand,Topspin,88.206009,227,0,0,service_box,deuce,far,-1.480102,12.137546,out,deuce,far,-0.765999,25.049906,0.807727,cross court,Net,false,13:32:00,5561.560059,92,42,
,Opponent,1,serve,Serve,Flat,152.475037,228,0,0,service_box,deuce,near,2.805277,6.105493,no_mans_land,deuce,far,-0.722301,23.624037,2.830911,out wide,In,false,13:32:43,5604.430176,93,24,
,Opponent,1,serve,Serve,Flat,158.399689,229,0,0,service_box,deuce,near,0.810911,8.579455,no_mans_land,ad,far,0.757528,23.372702,2.191002,down the T,Out,false,13:33:03,5624.200195,93,44,
,Player,2,return,Forehand,Flat,115.401077,229,0,0,no_mans_land,deuce,far,-0.658344,21.148819,no_mans_land,deuce,near,0.69764,1.044353,1.72187,cross court,In,false,13:33:04,5624.990234,93,45,
,Opponent,3,serve_plus_one,Backhand,Topspin,60.122391,229,0,0,no_mans_land,ad,near,-0.881666,2.082306,no_mans_land,deuce,far,-0.658344,22.357607,1.35771,inside in,In,false,13:33:04,5625.52002,93,46,
,Player,4,return_plus_one,Backhand,Flat,71.120399,229,0,0,no_mans_land,ad,far,0.586959,19.826487,no_mans_land,ad,near,-0.447,1.824628,2.946119,cross court,In,false,13:33:07,5627.910156,93,48,
,Opponent,5,in_play,Backhand,Topspin,74.185867,229,0,0,service_box,deuce,near,2.034921,6.239797,no_mans_land,ad,far,0.780105,22.782898,1.293406,down the line,In,false,13:33:08,5629.120117,93,49,
,Opponent,1,serve,Serve,Flat,97.044876,230,0,0,service_box,deuce,near,0.411603,7.627794,service_box,deuce,far,-0.601356,23.033419,3.051664,down the T,In,false,13:33:34,5654.899902,94,15,
,Player,2,return,Backhand,Slice,49.776974,230,0,0,service_box,deuce,near,1.014697,6.169934,out,deuce,near,0.78431,-2.048146,0.955099,inside out,Net,false,13:33:35,5655.97998,94,16,
,Opponent,1,serve,Serve,Flat,119.956726,231,0,0,service_box,ad,far,1.935629,14.195694,service_box,deuce,far,0.033836,23.075907,2.616884,out wide,Net,false,13:33:55,5676.140137,94,36,
,Opponent,1,serve,Serve,Flat,171.261353,232,0,0,service_box,ad,near,-0.347074,7.348973,no_mans_land,ad,far,0.203497,22.984715,2.440507,down the T,In,false,13:34:07,5687.779785,94,48,
,Opponent,2,return,Backhand,Topspin,68.437851,232,0,0,no_mans_land,ad,near,-1.545034,0.959342,service_box,ad,far,0.310832,18.378485,2.121201,cross court,In,false,13:34:10,5691.379883,94,51,
,Player,3,serve_plus_one,Backhand,Topspin,42.111919,232,0,0,service_box,ad,near,-0.635198,7.598252,no_mans_land,ad,near,-1.545034,0.434095,0.803783,cross court,Net,false,13:34:12,5692.819824,94,53,
,Opponent,1,serve,Serve,Flat,124.08387,236,0,0,service_box,deuce,near,3.516636,8.451076,no_mans_land,deuce,far,-0.724264,23.494743,3.014107,out wide,In,false,13:36:13,5814.47998,96,54,
,Player,1,serve,Serve,Flat,166.138794,237,0,0,service_box,ad,near,-3.892292,6.177888,no_mans_land,ad,far,0.513783,23.267712,2.709075,out wide,In,false,13:36:36,5837.709961,97,18,
,Opponent,2,return,Backhand,Topspin,64.793259,237,0,0,no_mans_land,ad,far,0.756949,20.551636,no_mans_land,ad_alley,near,-4.774716,1.69467,0.882279,down the line,In,false,13:36:37,5838.47998,97,18,
,Player,3,serve_plus_one,Forehand,Topspin,85.115974,237,0,0,no_mans_land,deuce,near,2.605759,3.443075,out,ad,far,1.038681,25.070452,0.977268,inside in,In,false,13:36:39,5840.040039,97,20,
,Opponent,4,return_plus_one,Forehand,Slice,55.204147,237,0,0,no_mans_land,ad,far,2.865309,22.126328,no_mans_land,deuce,near,3.400715,-0.486143,0.47389,down the line,In,false,13:36:40,5841.149902,97,21,
,Player,0,none,Backhand,Topspin,117.277641,238,0,0,out,deuce,near,0.581012,-0.762983,service_box,deuce,far,-0.112448,14.012293,4.940912,inside out,Out,false,13:36:44,5845.319824,97,25,
,Opponent,0,none,Forehand,Topspin,108.064781,239,0,0,out,ad,near,-0.407139,-2.0027,out,deuce,near,2.210363,-0.746199,3.315403,down the line,Net,false,13:36:50,5851.660156,97,32,
,Player,1,serve,Serve,Flat,163.208298,240,0,0,service_box,deuce,near,2.242231,8.31666,service_box,deuce,far,-0.674027,23.232233,2.634974,out wide,In,false,13:37:05,5865.759766,97,46,
,Opponent,1,serve,Serve,Flat,184.590759,241,0,0,service_box,ad,near,-1.575535,6.260982,service_box,ad,far,0.778279,23.33823,2.58664,down the T,In,false,13:37:28,5889.040039,98,9,
,Opponent,2,return,Backhand,Topspin,54.257778,241,0,0,service_box,deuce,near,3.115879,5.569637,out,ad,near,-3.23948,-0.854476,0.73054,down the line,Net,false,13:37:28,5889.640137,98,10,
,Opponent,3,serve_plus_one,Backhand,Topspin,111.118759,241,0,0,service_box,ad,near,-0.254091,6.185193,no_mans_land,deuce,near,1.15165,4.602593,1.961801,inside in,Net,false,13:37:31,5892.399902,98,12,
,Opponent,4,return_plus_one,Backhand,Topspin,83.701477,241,0,0,service_box,deuce,near,0.841445,9.334572,service_box,ad,far,0.841445,13.23104,1.034109,down the line,In,false,13:37:33,5893.839844,98,14,
,Opponent,0,none,Forehand,Topspin,92.338684,242,0,0,no_mans_land,ad,near,-0.292702,5.131499,out,deuce,near,0.493451,-0.721906,1.464465,down the line,Net,false,13:37:34,5894.870117,98,15,
,Opponent,0,none,Forehand,Topspin,59.511631,243,0,0,no_mans_land,ad,far,0.301253,19.149796,no_mans_land,deuce,near,0.161134,-0.430198,1.605368,down the line,In,false,13:37:42,5903.200195,98,23,
,Opponent,1,serve,Serve,Slice,161.269012,244,0,0,service_box,deuce,far,-1.439737,18.02713,no_mans_land,deuce,near,0.531742,1.155511,2.451183,down the T,In,false,13:38:11,5932.549805,98,53,
,Player,2,return,Backhand,Flat,71.20417,244,0,0,no_mans_land,deuce,near,0.399134,3.852988,no_mans_land,deuce,far,-0.640817,24.220074,1.203471,inside out,In,false,13:38:12,5933.549805,98,54,
,Opponent,3,serve_plus_one,Forehand,Flat,92.890816,244,0,0,no_mans_land,ad,far,2.764204,19.371012,no_mans_land,deuce,near,0.204885,0.847252,0.922056,down the line,In,false,13:38:14,5935.069824,98,55,
,Player,4,return_plus_one,Backhand,Topspin,86.437408,244,0,0,service_box,ad,near,-0.59146,6.226283,out,ad,far,3.511784,25.055521,0.795179,cross court,In,false,13:38:15,5936.319824,98,56,
,Opponent,5,in_play,BH Volley,Flat,34.843319,244,0,0,no_mans_land,deuce,far,-2.995083,19.840717,service_box,ad,near,-0.59146,5.701036,0.516981,down the line,In,false,13:38:16,5937.160156,98,57,
,Player,6,in_play,Forehand,Topspin,81.625816,244,0,0,service_box,deuce_alley,near,4.749996,6.425415,out,deuce,far,-3.581702,25.539314,0.985733,down the line,Out,false,13:38:17,5938.600098,98,59,
,Player,1,serve,Serve,Flat,173.937851,245,0,0,no_mans_land,ad,near,-0.67695,4.472086,out,deuce,near,0.249073,-0.717805,1.592054,out wide,Net,false,13:38:34,5954.919922,99,15,
,Opponent,1,serve,Serve,Slice,192.936722,246,0,0,service_box,ad,far,0.578318,18.102011,no_mans_land,ad,near,-0.416685,0.223002,2.419872,down the T,In,false,13:38:47,5968.600098,99,29,
,Player,2,return,Forehand,Slice,82.467201,246,0,0,no_mans_land,deuce,near,0.757375,1.499547,out,ad,far,0.788506,25.117765,1.012815,inside in,In,false,13:38:48,5969.439941,99,29,
,Opponent,1,serve,Serve,Slice,135.941711,247,0,0,service_box,ad,far,0.157838,18.288,no_mans_land,deuce,near,0.564328,0.820449,2.457619,down the T,Out,false,13:39:10,5991.430176,99,51,
,Opponent,1,serve,Serve,Slice,115.675552,248,0,0,service_box,deuce,far,-1.177383,15.116299,no_mans_land,deuce,near,0.390982,0.784461,2.488846,down the T,In,false,13:39:23,6004.509766,100,5,
