,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Score_index_before,Pt_P1_before,Pt_P2_before,Gm_P1_before,Gm_P2_before,Set_P1_before,Set_P2_before,first_serve,P1_serving,game_type,Score_index_after,Pt_P1_after,Pt_P2_after,Gm_P1_after,Gm_P2_after,Set_P1_after,Set_P2_after,Bounce (x)Old,Bounce (y)Old,ShotOld,ResultOld,Hit (x)Old,Hit (y)Old,comment,Result2,W_UE,rally_length,rally_length_custom,BP,srv_from,srv_to,P_FH-Line,P_FH-Middle,P_FH-Cross,P_FH-II,P_FH-IO,P_FH-IM,P_FH-D,P_FH-Cross-Pass,P_FH-Middle-Pass,P_FH-Line-Pass,P_BH-Line,P_BH-Middle,P_BH-Cross,P_BH-Slice,P_BH-D,P_BH-Cross-Pass,P_BH-Middle-Pass,P_BH-Line-Pass,P_VOL,P_SMA,O_FH-Line,O_FH-Middle,O_FH-Cross,O_FH-II,O_FH-IO,O_FH-IM,O_FH-D,O_FH-Cross-Pass,O_FH-Middle-Pass,O_FH-Line-Pass,O_BH-Line,O_BH-Middle,O_BH-Cross,O_BH-Slice,O_BH-D,O_BH-Cross-Pass,O_BH-Middle-Pass,O_BH-Line-Pass,O_VOL,O_SMA,shot_from,shot_to,desc1,desc2,desc3,desc4,desc5
708,Player,11,none,Backhand,Topspin,91.167564,270,0.0,0.0,no_mans_land,ad,near,-2.10011,1.998542,out,ad,far,3.618325,26.121855,0.961647,cross court,In,False,23:16:07,6631.850098,2,148.0,3.0,4.0,1.0,1.0,0.0,0.0,True,True,1.0,149.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,13.0,13.0,True,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
709,Opponent,12,none,Backhand,Topspin,85.257851,270,0.0,0.0,service_box,ad,far,1.189149,17.374197,out,ad,near,-2.441276,-1.280576,0.610254,cross court,In,False,23:16:08,6633.080078,2,148.0,3.0,4.0,1.0,1.0,0.0,0.0,True,True,1.0,149.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,13.0,13.0,True,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
710,Player,13,none,Forehand,Topspin,84.74485,270,0.0,0.0,out,deuce,near,4.3,-1.33,out,ad,far,2.795106,25.077501,1.153972,inside in,Out,False,23:16:09,6634.379883,2,148.0,3.0,4.0,1.0,1.0,0.0,0.0,True,True,1.0,149.0,0.0,0.0,1.0,2.0,0.0,0.0,2.366666667,1.07,,In,,,,,UE,13.0,13.0,True,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,FH,IO,,,
712,Player,0,none,Backhand,Topspin,95.963066,271,0.0,0.0,no_mans_land,deuce_alley,far,-4.339821,20.462305,service_box,deuce,far,-0.289346,13.618686,1.805979,inside in,Net,False,23:17:49,6734.649902,2,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,Opponent,0,in_play,FH Volley,Flat,29.818584,272,0.0,0.0,out,deuce_alley,far,-4.208623,24.438177,service_box,deuce,far,-2.683535,18.375063,2.466587,down the line,Net,False,23:18:24,6768.75,1,149.0,0.0,0.0,1.0,2.0,0.0,0.0,True,False,1.0,150.0,1.0,0.0,1.0,2.0,0.0,0.0,,,5.0,,,,,,,4.0,4.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,Opponent,1,serve,Serve,Flat,57.232807,272,0.0,0.0,service_box,deuce,near,3.098713,5.629731,service_box,deuce,far,-0.261229,23.561413,2.462316,out wide,In,False,23:18:18,6763.649902,1,149.0,0.0,0.0,1.0,2.0,0.0,0.0,True,False,1.0,150.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,deuce,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
714,Player,2,return,Forehand,Flat,89.411003,272,0.0,0.0,no_mans_land,deuce,far,-1.126351,18.795647,no_mans_land,deuce_alley,near,5.014884,-0.322721,1.371922,down the line,In,False,23:18:20,6765.319824,1,149.0,0.0,0.0,1.0,2.0,0.0,0.0,True,False,1.0,150.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
715,Opponent,3,serve_plus_one,Forehand,Topspin,76.793213,272,0.0,0.0,no_mans_land,ad,near,-2.422559,3.874844,no_mans_land,deuce,far,-2.112228,24.62649,1.068635,down the line,In,False,23:18:21,6766.450195,1,149.0,0.0,0.0,1.0,2.0,0.0,0.0,True,False,1.0,150.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,FH,Cross,,,
716,Player,4,return_plus_one,Backhand,Flat,80.58371,272,0.0,0.0,service_box,deuce,far,-2.683535,17.166275,no_mans_land,ad,near,-2.220199,0.399417,0.954116,down the line,In,False,23:18:23,6767.950195,1,149.0,0.0,0.0,1.0,2.0,0.0,0.0,True,False,1.0,150.0,1.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,W,4.0,4.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,BH,Line,,,
718,Opponent,0,none,Backhand,Topspin,72.743629,273,0.0,0.0,no_mans_land,ad,near,-0.502853,4.978333,no_mans_land,deuce,far,-0.379369,20.228899,1.469646,inside in,In,False,23:18:36,6781.529785,2,150.0,1.0,0.0,1.0,2.0,0.0,0.0,True,False,1.0,150.0,1.0,0.0,1.0,2.0,0.0,0.0,,,0.0,,,,cancelled,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,Opponent,0,none,Forehand,Topspin,47.439838,273,0.0,0.0,service_box,deuce,near,3.459004,7.583913,out,deuce,near,1.045038,-0.819096,0.709738,cross court,Net,False,23:18:37,6782.430176,2,150.0,1.0,0.0,1.0,2.0,0.0,0.0,True,False,1.0,150.0,1.0,0.0,1.0,2.0,0.0,0.0,,,1.0,,,,cancelled,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,Opponent,0,serve,Serve,Slice,109.177261,274,0.0,0.0,service_box,ad,far,1.593433,14.998614,no_mans_land,deuce,near,1.891371,0.181941,1.982754,down the T,Out,False,23:18:40,6784.72998,1,,,,,,,,True,,,,,,,,,,,,1.0,,,,cancelled,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,Opponent,0,return,Backhand,Topspin,36.371407,274,0.0,0.0,no_mans_land,ad,far,0.650678,18.548128,service_box,ad,far,0.844884,18.95845,1.963645,cross court,Net,False,23:18:40,6785.330078,1,,,,,,,,True,,,,,,,,,,,,2.0,,,,cancelled,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,Opponent,0,serve_plus_one,Backhand,Topspin,74.477875,274,0.0,0.0,no_mans_land,deuce,near,0.822824,2.744351,service_box,ad,far,1.491207,12.267187,2.524717,down the line,In,False,23:18:42,6786.830078,1,,,,,,,,True,,,,,,,,,,,,3.0,,,,cancelled,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,Opponent,0,return_plus_one,Forehand,Topspin,91.247246,274,0.0,0.0,no_mans_land,deuce,near,1.176739,3.932339,no_mans_land,deuce,near,0.822824,2.219104,1.304451,cross court,Net,False,23:18:42,6787.330078,1,,,,,,,,True,,,,,,,,,,,,4.0,,,,cancelled,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,Opponent,0,none,Forehand,Topspin,122.543655,275,0.0,0.0,no_mans_land,ad,far,0.722016,23.542284,no_mans_land,deuce,near,1.534068,3.692704,1.619228,down the line,In,False,23:18:43,6788.22998,2,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,Opponent,1,serve,Serve,Flat,172.482666,276,0.0,0.0,service_box,ad,near,-3.322846,6.193652,no_mans_land,ad,far,0.722016,24.751072,2.552487,out wide,In,False,23:18:49,6794.029785,2,150.0,1.0,0.0,1.0,2.0,0.0,0.0,True,False,1.0,151.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,F,2.0,1.0,False,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
726,Player,2,return,Backhand,Flat,83.268433,276,0.0,0.0,no_mans_land,deuce,far,-2.2333333333333334,25.17,no_mans_land,ad_alley,near,-5.040855,0.365079,1.048473,down the line,Out,False,23:18:50,6794.77002,2,150.0,1.0,0.0,1.0,2.0,0.0,0.0,True,False,1.0,151.0,1.0,1.0,1.0,2.0,0.0,0.0,-1.052137,22.170204,,In,,,,,FE,2.0,1.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,BH,Line,,,
727,Opponent,1,serve,Serve,Flat,57.09539,277,0.0,0.0,service_box,ad,far,0.114152,17.826939,out,deuce,far,-1.634242,25.221502,2.781974,down the T,Net,False,23:19:16,6820.919922,-2,151.0,1.0,1.0,1.0,2.0,0.0,0.0,True,False,1.0,151.0,1.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,-1.0,-1.0,False,deuce,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
728,Opponent,1,serve,Serve,Flat,125.332176,278,0.0,0.0,service_box,deuce,near,0.383646,6.996,no_mans_land,deuce,far,-1.123471,24.154387,2.765573,down the T,In,False,23:19:27,6832.47998,1,151.0,1.0,1.0,1.0,2.0,0.0,0.0,False,False,1.0,152.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,7.0,6.0,False,deuce,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
729,Player,2,return,Backhand,Flat,70.062775,278,0.0,0.0,no_mans_land,ad,far,1.398826,21.301323,no_mans_land,deuce,near,0.517584,1.710898,1.249603,inside in,In,False,23:19:28,6833.379883,1,151.0,1.0,1.0,1.0,2.0,0.0,0.0,False,False,1.0,152.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,7.0,6.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,BH,II,,,
730,Opponent,3,serve_plus_one,Backhand,Topspin,108.933151,278,0.0,0.0,out,ad,near,-2.749553,-0.77435,out,ad,far,1.209712,25.814774,1.153193,cross court,Out,False,23:19:30,6834.779785,1,151.0,1.0,1.0,1.0,2.0,0.0,0.0,False,False,1.0,152.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,7.0,6.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
731,Player,4,return_plus_one,Backhand,Topspin,72.031609,278,0.0,0.0,service_box,ad,far,2.030313,17.715851,out,ad,near,-2.867887,-1.780815,0.692766,cross court,In,False,23:19:31,6835.919922,1,151.0,1.0,1.0,1.0,2.0,0.0,0.0,False,False,1.0,152.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,7.0,6.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
732,Opponent,5,in_play,Backhand,Topspin,141.361313,278,0.0,0.0,no_mans_land,ad,near,-3.390354,3.913436,no_mans_land,ad,far,3.679497,24.876936,1.118575,cross court,In,False,23:19:32,6837.580078,1,151.0,1.0,1.0,1.0,2.0,0.0,0.0,False,False,1.0,152.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,7.0,6.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,APP,
733,Player,6,in_play,Backhand,Slice,68.557838,278,0.0,0.0,service_box,deuce,far,-2.335338,16.707691,out,ad_alley,near,-4.727706,-0.819426,0.545675,down the line,In,False,23:19:34,6838.779785,1,151.0,1.0,1.0,1.0,2.0,0.0,0.0,False,False,1.0,152.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,F,7.0,6.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,BH,Slice,Pass,,
734,Opponent,7,in_play,FH Volley,Flat,29.268389,278,0.0,0.0,service_box,deuce,far,-2.346155,17.323122,service_box,deuce,far,-2.335338,17.916479,0.793752,cross court,Net,False,23:19:35,6839.779785,1,151.0,1.0,1.0,1.0,2.0,0.0,0.0,False,False,1.0,152.0,2.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,FE,7.0,6.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,fVOL,Line,,,
735,Opponent,1,serve,Serve,Flat,152.479935,279,0.0,0.0,service_box,ad,near,-0.673046,5.967715,no_mans_land,ad,far,0.889755,24.096041,2.393685,down the T,In,False,23:20:06,6871.049805,2,152.0,2.0,1.0,1.0,2.0,0.0,0.0,True,False,1.0,153.0,2.0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,T,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
736,Player,2,return,Forehand,Topspin,85.795036,279,0.0,0.0,service_box,ad,far,1.637764,16.641367,out,ad,near,-1.102684,-0.832477,1.060764,inside out,In,False,23:20:06,6871.700195,2,152.0,2.0,1.0,1.0,2.0,0.0,0.0,True,False,1.0,153.0,2.0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
737,Opponent,3,serve_plus_one,Backhand,Topspin,82.221428,279,0.0,0.0,service_box,ad,near,-0.649715,6.404404,no_mans_land,ad,far,2.584859,24.823977,1.080361,cross court,In,False,23:20:08,6872.870117,2,152.0,2.0,1.0,1.0,2.0,0.0,0.0,True,False,1.0,153.0,2.0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,,4.0,4.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
738,Player,4,return_plus_one,Forehand,Topspin,52.65398,279,0.0,0.0,service_box,deuce,near,1.205348,6.101173,out,ad,near,-1.819889,-0.6252,0.782634,inside in,Net,False,23:20:09,6874.100098,2,152.0,2.0,1.0,1.0,2.0,0.0,0.0,True,False,1.0,153.0,2.0,2.0,1.0,2.0,0.0,0.0,,,,,,,,,UE,4.0,4.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
739,Opponent,1,serve,Serve,Flat,118.955734,280,0.0,0.0,service_box,deuce,near,2.51898,7.077248,no_mans_land,deuce,far,-1.184907,24.132109,2.73128,out wide,In,False,23:20:34,6899.02002,2,153.0,2.0,2.0,1.0,2.0,0.0,0.0,True,False,1.0,154.0,2.0,3.0,1.0,2.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,body,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
740,Player,2,return,Forehand,Flat,95.348717,280,0.0,0.0,no_mans_land,deuce,far,-1.341246,19.481174,no_mans_land,deuce_alley,near,4.892093,-0.163993,1.27578,down the line,In,False,23:20:35,6900.049805,2,153.0,2.0,2.0,1.0,2.0,0.0,0.0,True,False,1.0,154.0,2.0,3.0,1.0,2.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,,,
741,Opponent,3,serve_plus_one,Forehand,Flat,130.453384,280,0.0,0.0,no_mans_land,ad,near,-2.717947,4.22403,no_mans_land,deuce,far,-2.129744,23.405128,1.05501,down the line,In,False,23:20:36,6901.47998,2,153.0,2.0,2.0,1.0,2.0,0.0,0.0,True,False,1.0,154.0,2.0,3.0,1.0,2.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,FH,Cross,,APP,
742,Player,4,return_plus_one,Backhand,Slice,62.926521,280,0.0,0.0,service_box,ad,far,1.153965,15.524582,no_mans_land,ad,near,-3.614,0.367518,0.396948,cross court,In,False,23:20:37,6902.649902,2,153.0,2.0,2.0,1.0,2.0,0.0,0.0,True,False,1.0,154.0,2.0,3.0,1.0,2.0,0.0,0.0,,,,,,,,,,5.0,5.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Slice,Pass,,
743,Opponent,5,in_play,BH Volley,Flat,33.449589,280,0.0,0.0,service_box,deuce,near,3.7,1.67,service_box,ad,far,1.153965,16.73337,1.232903,down the line,In,False,23:20:39,6903.75,2,153.0,2.0,2.0,1.0,2.0,0.0,0.0,True,False,1.0,154.0,2.0,3.0,1.0,2.0,0.0,0.0,0.997205,6.798589,,,,,,,W,5.0,5.0,False,deuce,body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,bVOL,Line,,,
744,Opponent,1,serve,Serve,Flat,164.048965,281,0.0,0.0,service_box,ad,near,-3.344609,5.828212,no_mans_land,ad,far,0.261743,23.505909,2.324163,out wide,In,False,23:21:08,6933.549805,2,154.0,2.0,3.0,1.0,2.0,0.0,0.0,True,False,1.0,155.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,ad,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
745,Player,2,return,Backhand,Flat,85.720016,281,0.0,0.0,no_mans_land,ad,far,1.202086,19.54491,out,ad_alley,near,-5.296951,-0.86957,1.146115,down the line,In,False,23:21:09,6934.319824,2,154.0,2.0,3.0,1.0,2.0,0.0,0.0,True,False,1.0,155.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
746,Opponent,3,serve_plus_one,Backhand,Flat,95.844696,281,0.0,0.0,service_box,ad,near,-3.084557,6.410079,no_mans_land,ad,far,2.786871,23.887655,1.08931,cross court,In,False,23:21:11,6936.25,2,154.0,2.0,3.0,1.0,2.0,0.0,0.0,True,False,1.0,155.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,BH,Cross,,,
747,Player,4,return_plus_one,Backhand,Flat,78.243675,281,0.0,0.0,no_mans_land,deuce,far,-2.468722,21.08062,no_mans_land,ad_alley,near,-4.612084,1.148866,0.827607,down the line,In,False,23:21:12,6937.47998,2,154.0,2.0,3.0,1.0,2.0,0.0,0.0,True,False,1.0,155.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,6.0,5.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,BH,Line,,APP,
748,Opponent,5,in_play,Forehand,Topspin,43.786263,281,0.0,0.0,service_box,deuce,far,-0.266666667,9.77,out,deuce,far,-2.871721,25.109289,0.92686,cross court,In,False,23:21:14,6938.75,2,154.0,2.0,3.0,1.0,2.0,0.0,0.0,True,False,1.0,155.0,0.0,0.0,1.0,3.0,0.0,0.0,-0.35813,13.384907,,Net,,,,,F,6.0,5.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,deuce,FH,Line,Pass,,
947,Player,6,in_play,BH Volley,,,281,,,,,,-0.366666667,11.67,,,near,-0.133333333,8.57,,,Net,,,6939.75,2,154.0,2.0,3.0,1.0,2.0,0.0,0.0,True,False,1.0,155.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,FE,6.0,5.0,False,ad,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,deuce,bVOL,Line,,,
749,Player,0,none,Forehand,Flat,51.698982,282,0.0,0.0,service_box,ad,far,0.281164,16.27055,no_mans_land,deuce,near,0.553636,-0.494882,1.655947,down the line,In,False,23:21:20,6945.25,1,155.0,0.0,0.0,1.0,3.0,0.0,0.0,True,False,1.0,156.0,0.0,1.0,1.0,3.0,0.0,0.0,,,0.0,,,,cancelled,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,Opponent,0,none,Backhand,Topspin,33.962814,282,0.0,0.0,out,ad,far,0.266202,25.825275,service_box,ad,far,0.281164,17.479338,1.622606,cross court,Net,False,23:21:21,6946.649902,1,155.0,0.0,0.0,1.0,3.0,0.0,0.0,True,False,1.0,156.0,0.0,1.0,1.0,3.0,0.0,0.0,,,1.0,,,,cancelled,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,Player,1,serve,Serve,Slice,135.886673,284,0.0,0.0,service_box,ad,far,0.641168,16.290096,out,ad,near,-0.794274,-0.911016,2.411413,down the T,In,False,23:23:27,7072.069824,1,156.0,0.0,1.0,1.0,3.0,0.0,0.0,True,True,1.0,157.0,1.0,1.0,1.0,3.0,0.0,0.0,,,,,,,,,F,2.0,1.0,False,ad,T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
752,Opponent,2,return,Forehand,Flat,42.866737,284,0.0,0.0,service_box,deuce,far,-2.40163,16.149914,no_mans_land,ad,far,1.000028,24.598299,1.127108,inside in,Net,False,23:23:28,7072.72998,1,156.0,0.0,1.0,1.0,3.0,0.0,0.0,True,True,1.0,157.0,1.0,1.0,1.0,3.0,0.0,0.0,,,,,,,,,FE,2.0,1.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,FH,II,,,
754,Opponent,0,return,Forehand,Flat,64.789505,286,0.0,0.0,no_mans_land,ad,near,-0.043668,4.053183,out,deuce_alley,far,-5.172991,25.286604,0.708526,down the line,In,False,23:23:48,7092.77002,-1,157.0,1.0,1.0,1.0,3.0,0.0,0.0,True,True,1.0,157.0,1.0,1.0,1.0,3.0,0.0,0.0,,,2.0,,,,,,,-1.0,-1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,Player,1,serve,Serve,Slice,103.02195,286,0.0,0.0,service_box,deuce,far,-4.044522,17.88834,no_mans_land,deuce,near,0.472627,0.0,2.537252,out wide,Let,False,23:23:47,7091.899902,-1,157.0,1.0,1.0,1.0,3.0,0.0,0.0,True,True,1.0,157.0,1.0,1.0,1.0,3.0,0.0,0.0,,,,In,0.472627,-0.21053,,,,-1.0,-1.0,False,deuce,wide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
755,Player,1,serve,Serve,Slice,92.79023,287,0.0,0.0,service_box,deuce,far,-1.109949,15.712411,no_mans_land,deuce,near,0.239345,0.0,2.521879,down the T,In,False,23:24:03,7108.330078,2,157.0,1.0,1.0,1.0,3.0,0.0,0.0,True,True,1.0,158.0,1.0,2.0,1.0,3.0,0.0,0.0,,,,Out,0.239345,1.141127,,,,7.0,6.0,False,deuce,T,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,
756,Opponent,2,return,Backhand,Topspin,143.220657,287,0.0,0.0,no_mans_land,ad,near,-2.144183,5.226272,out,deuce,far,-2.188253,24.999531,1.596323,inside in,In,False,23:24:04,7109.029785,2,157.0,1.0,1.0,1.0,3.0,0.0,0.0,True,True,1.0,158.0,1.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,,,7.0,6.0,False,deuce,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deuce,ad,BH,II,,,
