,Player,Shot,Type,Stroke,Spin,Speed,Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Result2,Bounce (x)2,Bounce (y)2,ResultOld,Bounce (x)old,Bounce (y)old,Bounce (x)Old,Bounce (y)Old,comment
697,Opponent,3,none,Forehand,Topspin,78,238,0,0,service_box,ad,far,1.862559,16.272987,out,ad,near,-1.430583,-0.790882,0.733222,inside out,In,False,16:30:44,6412.040039,0,,,,,,,,,
698,Player,4,none,Backhand,Topspin,85,238,0,0,no_mans_land,deuce,near,1.494682,3.354355,out,ad,far,3.077991,25.094381,0.648163,down the line,In,False,16:30:45,6413.379883,0,,,,,,,,,
699,Opponent,5,none,Forehand,Topspin,69,238,0,0,no_mans_land,deuce,far,-0.429084,19.867388,no_mans_land,deuce,near,1.390104,0.51716,0.517036,cross court,In,False,16:30:47,6414.600098,0,,,,,,,,,
700,Player,6,none,Forehand,Topspin,83,238,0,0,no_mans_land,ad,near,-0.929125,2.772685,out,deuce,far,-1.045991,25.684641,0.926915,down the line,In,False,16:30:48,6416.200195,0,,,,,,,,,
701,Opponent,7,none,Forehand,Topspin,86,238,0,0,no_mans_land,ad,far,2.007742,20.654911,out,ad,near,-1.095985,-0.749911,0.736179,inside out,In,False,16:30:50,6417.540039,0,,,,,,,,,
702,Player,8,none,Backhand,Topspin,92,238,0,0,no_mans_land,ad,near,-1.634956,2.882868,no_mans_land,ad,far,2.996452,24.970148,1.209189,cross court,In,False,16:30:51,6418.779785,0,,,,,,,,,
703,Opponent,9,none,Backhand,Topspin,90,238,0,0,no_mans_land,ad,far,1.06937,19.198095,no_mans_land,ad,near,-2.641666,-0.306053,0.721663,cross court,In,False,16:30:52,6420.180176,0,,,,,,,,,
704,Player,10,none,Backhand,Topspin,85,238,0,0,service_box,ad,far,0.37271,12.082403,no_mans_land,ad,far,1.663942,24.47331,0.774267,cross court,Net,False,16:30:53,6421.47998,0,,,,,,,,,
705,Opponent,1,first_serve,Serve,Flat,98,240,0,0,service_box,ad,far,1.933881,13.922689,no_mans_land,ad,near,-0.829455,-0.147347,2.247549,out wide,In,False,16:31:44,6471.740234,1,,,,,,,,,
706,Player,2,return,Backhand,Topspin,77,240,0,0,no_mans_land,ad,near,-2.105766,2.22683,no_mans_land,ad,far,3.09082,24.655327,1.051393,cross court,In,False,16:31:45,6472.680176,1,,,,,,,,,
707,Opponent,3,serve_plus_one,Backhand,Topspin,78,240,0,0,no_mans_land,ad,far,0.941929,19.081457,out,ad,near,-2.4688,-0.540043,0.548153,cross court,In,False,16:31:46,6473.899902,1,,,,,,,,,
708,Player,4,return_plus_one,Backhand,Topspin,105,240,0,0,no_mans_land,ad,near,-1.81727,2.253784,no_mans_land,ad,far,1.500187,24.982504,0.819859,cross court,In,False,16:31:47,6475.279785,1,,,,,,,,,
709,Opponent,5,in_play,Backhand,Topspin,74,240,0,0,no_mans_land,deuce,far,-1.604686,19.931225,out,ad,near,-2.213903,-0.953108,0.547543,down the line,In,False,16:31:48,6476.399902,1,,,,,,,,,
710,Player,6,in_play,Forehand,Topspin,104,240,0,0,no_mans_land,deuce,near,1.425718,2.298696,out,deuce,far,-1.039197,25.024719,0.925033,cross court,In,False,16:31:50,6477.97998,1,,,,,,,,,
711,Opponent,7,in_play,Forehand,Topspin,76,240,0,0,no_mans_land,deuce,far,-1.007465,20.039932,no_mans_land,deuce,near,1.830329,-0.485399,0.618389,cross court,In,False,16:31:51,6479.040039,1,,,,,,,,,
712,Player,8,in_play,Forehand,Topspin,96,240,0,0,no_mans_land,deuce,near,1.405108,2.979641,no_mans_land,deuce,far,-1.566622,24.759996,0.802563,cross court,In,False,16:31:52,6480.47998,1,,,,,,,,,
713,Opponent,9,in_play,Forehand,Topspin,80,240,0,0,service_box,deuce,far,-2.533271,18.164377,out,deuce,near,2.165628,-0.528353,0.668146,cross court,In,False,16:31:54,6481.680176,1,,,,,,,,,
714,Player,10,in_play,Forehand,Topspin,104,240,0,0,no_mans_land,ad,near,-3.096392,2.424156,out,deuce,far,-3.924463,25.756325,0.81458,down the line,In,False,16:31:55,6482.97998,1,,,,,,,,,
715,Opponent,11,in_play,Backhand,Flat,71,240,0,0,no_mans_land,deuce,far,-2.782222,23.764391,out,ad,near,-2.782222,-1.156639,0.617115,down the line,In,False,16:31:56,6484.100098,1,,,,,,,,,
716,Player,12,in_play,Forehand,Topspin,103,240,0,0,no_mans_land,deuce,near,2.808347,4.10118,out,deuce,far,-0.14368,25.322073,1.126561,cross court,In,False,16:31:58,6486.02002,1,,,,,,,,,
717,Opponent,1,first_serve,Serve,Slice,133,243,0,0,service_box,deuce,far,-0.602372,18.268852,no_mans_land,deuce,near,0.517619,0.181941,2.315785,down the T,In,False,16:32:37,6524.879883,0,,,,,,,,,
718,Player,2,return,Forehand,Flat,66,243,0,0,no_mans_land,deuce,near,3.203674,-1.0,no_mans_land,deuce_alley,far,-4.912945,23.897516,0.803361,down the line,Out,False,16:32:38,6525.640137,0,Out,3.203674,-1.0,In,,,3.203674,4.087717,
719,Opponent,0,serve_plus_one,Forehand,Topspin,99,243,0,0,out,ad,far,3.277992,24.338621,no_mans_land,deuce_alley,near,4.471158,0.358529,1.235315,down the line,Out,False,16:32:39,6527.47998,0,,,,,,,,,
720,Opponent,1,first_serve,Serve,Flat,118,245,0,0,service_box,ad,far,1.50736,15.047575,out,ad,near,0.827695,0.29121,3.008163,down the T,In,False,16:32:49,6537.47998,0,,,,,,,,,
721,Player,1,first_serve,Serve,Flat,170,246,0,0,service_box,deuce,near,0.295552,5.520839,no_mans_land,deuce,far,-0.830294,24.206675,2.651437,down the T,In,False,16:33:15,6562.97998,0,,,,,,,,,
722,Opponent,2,return,Backhand,Slice,53,246,0,0,service_box,deuce,far,-0.91256,17.756001,no_mans_land,deuce,near,0.340575,1.356485,0.681769,inside out,In,False,16:33:16,6563.700195,0,,,,,,,,,
723,Player,3,serve_plus_one,Forehand,Topspin,85,246,0,0,no_mans_land,deuce,near,1.965422,3.539895,no_mans_land,deuce,far,-0.80829,21.496178,0.924785,cross court,In,False,16:33:17,6565.200195,0,,,,,,,,,
724,Opponent,4,return_plus_one,Forehand,Topspin,78,246,0,0,no_mans_land,ad,far,2.725216,18.671715,no_mans_land,deuce,near,2.539981,0.444282,0.645318,down the line,In,False,16:33:18,6566.299805,0,,,,,,,,,
725,Player,5,in_play,BH Volley,Flat,35,246,0,0,no_mans_land,deuce,near,1.9677,3.629837,no_mans_land,ad,far,2.822762,20.395521,0.766431,down the line,In,False,16:33:20,6567.680176,0,,,,,,,,,
726,Opponent,6,in_play,Forehand,Topspin,91,246,0,0,no_mans_land,ad,far,2.594077,18.812757,no_mans_land,deuce,near,1.107044,1.818737,0.629316,down the line,In,False,16:33:21,6568.779785,0,,,,,,,,,
727,Player,1,first_serve,Serve,Flat,165,247,0,0,service_box,ad,near,-0.426887,7.060086,out,ad,far,0.97691,25.112692,2.494917,down the T,In,False,16:33:50,6597.97998,0,,,,,,,,,
728,Opponent,2,return,Forehand,Topspin,62,247,0,0,service_box,deuce,far,-2.088059,16.505531,out,ad,near,-1.291998,-0.935649,0.787383,inside in,In,False,16:33:51,6598.799805,0,,,,,,,,,
729,Player,3,serve_plus_one,Forehand,Flat,105,247,0,0,service_box,deuce,near,2.427756,6.375612,out,deuce,far,-2.740221,25.33193,0.852602,cross court,In,False,16:33:52,6600.5,0,,,,,,,,,
730,Opponent,4,return_plus_one,Forehand,Topspin,71,247,0,0,service_box,deuce,far,-3.932626,17.25309,no_mans_land,deuce,near,3.625533,0.543528,0.887589,cross court,In,False,16:33:54,6601.600098,0,,,,,,,,,
731,Player,5,in_play,Forehand,Topspin,75,247,0,0,service_box,ad,far,1.93651,12.117945,out,deuce_alley,far,-5.320798,25.5403,0.862896,down the line,Net,False,16:33:55,6603.180176,0,,,,,,,,,
732,Opponent,1,first_serve,Serve,Flat,132,248,0,0,service_box,deuce,near,3.041526,6.622313,no_mans_land,ad,near,0.773857,0.846746,2.859845,out wide,In,False,16:34:30,6637.97998,1,In,3.041526,6.622313,Net,,,3.041526,6.622313,
733,Opponent,2,return,Forehand,Topspin,68,248,0,0,service_box,deuce,far,-0.2013,16.800352,no_mans_land,deuce_alley,near,4.523036,1.240526,1.042666,down the line,In,False,16:34:31,6638.700195,1,,,,,,,,,
734,Player,3,serve_plus_one,FH Volley,Flat,38,248,0,0,no_mans_land,ad,near,-1.02637,4.590121,service_box,deuce,far,-0.2013,18.00914,0.686714,down the line,In,False,16:34:32,6639.580078,1,,,,,,,,,
735,Opponent,4,return_plus_one,Backhand,Topspin,54,248,0,0,no_mans_land,ad,far,1.7438,18.586798,no_mans_land,ad,near,-1.279378,0.922659,0.396898,cross court,In,False,16:34:33,6640.939941,1,,,,,,,,,
736,Player,5,in_play,Overhead,Flat,91,248,0,0,no_mans_land,ad,near,-2.487639,2.830195,no_mans_land,ad,far,1.7438,19.795586,3.593945,---,In,False,16:34:35,6642.779785,1,,,,,,,,,
737,Opponent,6,in_play,Backhand,Flat,96,248,0,0,no_mans_land,ad,far,0.464774,19.265232,out,ad,near,-4.081715,-0.926754,0.68642,cross court,In,False,16:34:36,6644.279785,1,,,,,,,,,
738,Player,7,in_play,Forehand,Topspin,88,248,0,0,no_mans_land,deuce,near,0.387246,3.652944,out,ad,far,1.764759,26.136263,1.065734,inside in,In,False,16:34:38,6645.540039,1,,,,,,,,,
739,Opponent,8,in_play,Forehand,Topspin,82,248,0,0,no_mans_land,deuce,far,-3.290304,19.41708,no_mans_land,deuce,near,0.294808,0.595354,0.746061,cross court,In,False,16:34:39,6646.799805,1,,,,,,,,,
740,Player,9,in_play,Forehand,Topspin,87,248,0,0,service_box,ad,near,-3.35195,5.522569,out,deuce,far,-3.82285,26.784838,0.994423,down the line,In,False,16:34:40,6648.180176,1,,,,,,,,,
741,Opponent,10,in_play,Backhand,Topspin,84,248,0,0,service_box,ad,far,3.177471,18.038925,no_mans_land,ad,near,-3.307388,-0.101509,0.630208,cross court,In,False,16:34:42,6649.720215,1,,,,,,,,,
742,Player,11,in_play,Backhand,Topspin,76,248,0,0,no_mans_land,ad,near,-1.33116,1.97732,no_mans_land,ad_alley,far,4.755508,24.520559,1.046059,down the line,In,False,16:34:43,6651.279785,1,,,,,,,,,
743,Opponent,12,in_play,Forehand,Topspin,64,248,0,0,no_mans_land,ad,far,0.36233,25.0,out,ad,near,-1.863471,-1.651111,0.951413,inside out,Out,False,16:34:45,6652.700195,1,Out,0.36233,25.0,In,,,0.36233,22.5903,
744,Player,1,first_serve,Serve,Flat,109,249,0,0,service_box,deuce,far,-2.251661,16.464096,no_mans_land,ad,far,1.040931,24.850554,2.461132,out wide,Net,False,16:35:26,6694.180176,-1,,,,,,,,,
745,Player,1,second_serve,Serve,Flat,113,250,0,0,service_box,ad,near,-0.691171,6.404508,out,ad,far,1.38435,25.043404,2.443582,down the T,In,False,16:35:38,6705.680176,0,,,,,,,,,
746,Opponent,2,return,Forehand,Topspin,74,250,0,0,no_mans_land,ad,far,1.713153,18.91749,no_mans_land,ad,near,-1.307433,-0.360299,1.002682,inside out,In,False,16:35:38,6706.379883,0,,,,,,,,,
747,Player,3,serve_plus_one,Backhand,Topspin,90,250,0,0,no_mans_land,ad,near,-0.580821,4.478207,out,ad,far,1.916144,25.111504,1.206922,cross court,In,False,16:35:40,6707.680176,0,,,,,,,,,
748,Opponent,4,return_plus_one,Forehand,Topspin,80,250,0,0,no_mans_land,ad,far,3.178306,19.118195,no_mans_land,ad,near,-1.196586,-0.407894,0.883454,inside out,In,False,16:35:41,6708.839844,0,,,,,,,,,
749,Player,5,in_play,Backhand,Flat,81,250,0,0,no_mans_land,ad,near,-2.305542,4.405904,no_mans_land,ad,far,4.012175,24.863008,0.965419,cross court,In,False,16:35:42,6710.080078,0,,,,,,,,,
750,Opponent,6,in_play,Backhand,Topspin,87,250,0,0,no_mans_land,deuce,far,-2.651675,18.918957,out,ad,near,-3.46577,-0.559399,0.534523,down the line,In,False,16:35:44,6711.540039,0,,,,,,,,,
751,Player,7,in_play,Forehand,Topspin,72,250,0,0,no_mans_land,ad,near,-1.067252,2.541923,out,deuce,far,-2.273789,26.115751,0.770241,down the line,In,False,16:35:45,6712.879883,0,,,,,,,,,
752,Opponent,8,in_play,Forehand,Topspin,77,250,0,0,no_mans_land,ad,far,0.388945,18.716555,no_mans_land,ad,near,-0.982828,0.281767,0.729754,inside out,In,False,16:35:46,6714.279785,0,,,,,,,,,
753,Player,9,in_play,Forehand,Topspin,76,250,0,0,service_box,ad,far,1.722301,17.76152,no_mans_land,ad,far,0.920861,24.635839,0.855007,inside out,Net,False,16:35:48,6715.779785,0,,,,,,,,,
754,Player,1,first_serve,Serve,Flat,163,252,0,0,service_box,deuce,near,2.618546,5.591576,service_box,deuce,far,-0.663449,23.147434,2.7718,out wide,In,False,16:36:18,6745.879883,1,,,,,,,,,
755,Opponent,2,return,Forehand,Slice,61,252,0,0,service_box,ad,far,1.609628,18.045252,no_mans_land,deuce_alley,near,4.57429,0.444625,0.960946,down the line,In,False,16:36:19,6746.640137,1,,,,,,,,,
756,Player,3,serve_plus_one,Backhand,Topspin,96,252,0,0,no_mans_land,deuce,near,2.648147,2.780513,no_mans_land,ad,far,1.58292,23.835918,0.856547,down the line,In,False,16:36:20,6748.279785,1,,,,,,,,,
757,Opponent,4,return_plus_one,Forehand,Slice,51,252,0,0,no_mans_land,ad,far,2.287238,18.938587,no_mans_land,deuce,near,3.1812,0.726139,0.514598,down the line,In,False,16:36:22,6749.540039,1,,,,,,,,,
758,Player,5,in_play,Backhand,Flat,94,252,0,0,service_box,ad,near,-1.114242,6.198023,no_mans_land,ad,far,2.033066,24.593073,1.327536,cross court,In,False,16:36:24,6751.779785,1,,,,,,,,,
759,Opponent,6,in_play,Backhand,Topspin,73,252,0,0,service_box,ad,far,1.065277,15.806136,out,ad,near,-2.832499,-0.788129,0.400612,cross court,In,False,16:36:25,6752.899902,1,,,,,,,,,
760,Player,7,in_play,Backhand,Flat,106,252,0,0,no_mans_land,deuce,near,1.267284,3.772172,no_mans_land,ad,far,1.731949,21.863329,0.985723,down the line,In,False,16:36:26,6754.459961,1,,,,,,,,,
761,Opponent,8,in_play,Forehand,Topspin,65,252,0,0,no_mans_land,deuce,far,-1.87114,20.011013,no_mans_land,deuce,near,1.459464,0.441334,0.467016,cross court,In,False,16:36:27,6755.439941,1,,,,,,,,,
762,Player,9,in_play,Forehand,Topspin,80,252,0,0,no_mans_land,ad,near,-1.264713,4.100393,out,deuce,far,-2.431054,25.557556,0.871102,down the line,In,False,16:36:29,6756.879883,1,,,,,,,,,
763,Opponent,10,in_play,Backhand,Flat,88,252,0,0,no_mans_land,deuce,far,-2.118269,19.412777,no_mans_land,ad,near,-1.138749,0.465974,0.609606,down the line,In,False,16:36:30,6758.379883,1,,,,,,,,,
764,Player,11,in_play,Forehand,Flat,80,252,0,0,no_mans_land,deuce,near,1.338469,0.838494,out,deuce,far,-1.973985,25.083414,1.016122,cross court,In,False,16:36:32,6759.600098,1,,,,,,,,,
765,Opponent,12,in_play,Forehand,Topspin,75,252,0,0,no_mans_land,ad,far,0.069417,20.118574,no_mans_land,deuce,near,1.522548,0.744641,0.744471,down the line,In,False,16:36:33,6760.700195,1,,,,,,,,,
766,Player,13,in_play,Forehand,Topspin,96,252,0,0,no_mans_land,deuce,near,0.911292,3.647777,out,deuce,far,-0.238493,25.576628,0.921854,cross court,In,False,16:36:34,6762.080078,1,,,,,,,,,
767,Opponent,14,in_play,Forehand,Topspin,73,252,0,0,service_box,ad,far,3.161097,17.760082,no_mans_land,deuce,near,1.06339,2.006272,0.882654,down the line,In,False,16:36:35,6763.160156,1,,,,,,,,,
768,Player,15,in_play,Backhand,Flat,101,252,0,0,service_box,ad,near,-1.684059,6.249875,out,ad,far,3.313784,25.532118,0.800281,cross court,In,False,16:36:37,6764.759766,1,,,,,,,,,
769,Opponent,16,in_play,Backhand,Flat,89,252,0,0,service_box,ad,far,1.556012,17.285797,no_mans_land,ad,near,-2.695087,1.128464,0.57592,cross court,In,False,16:36:38,6766.080078,1,,,,,,,,,
770,Player,17,in_play,Backhand,Topspin,82,252,0,0,no_mans_land,deuce,near,1.438232,4.040485,no_mans_land,ad,far,2.573154,24.977304,0.912732,down the line,In,False,16:36:39,6767.279785,1,,,,,,,,,
771,Opponent,18,in_play,Forehand,Topspin,95,252,0,0,no_mans_land,ad_alley,far,4.876684,19.815887,no_mans_land,deuce,near,1.393352,1.166307,0.531066,down the line,Out,False,16:36:41,6768.540039,1,,,,,,,,,
772,Player,1,first_serve,Serve,Flat,150,253,0,0,service_box,ad,near,-2.779032,6.422161,no_mans_land,ad,far,1.321104,24.165985,2.421934,out wide,In,False,16:37:26,6813.779785,0,,,,,,,,,
773,Opponent,2,return,Backhand,Topspin,80,253,0,0,service_box,ad,far,1.926834,15.010629,out,ad_alley,near,-4.374218,-0.925305,0.738476,down the line,In,False,16:37:27,6814.680176,0,,,,,,,,,
774,Player,3,serve_plus_one,Backhand,Flat,57,253,0,0,no_mans_land,deuce,near,1.302275,4.367578,no_mans_land,ad,far,3.600661,23.807428,1.01742,down the line,In,False,16:37:28,6816.060059,0,,,,,,,,,
775,Opponent,4,return_plus_one,Forehand,Topspin,81,253,0,0,no_mans_land,ad,far,3.035575,20.228983,no_mans_land,deuce,near,0.995635,1.038204,0.479518,down the line,In,False,16:37:29,6817.080078,0,,,,,,,,,
776,Player,5,in_play,Backhand,Flat,63,253,0,0,no_mans_land,ad,near,-1.807669,-1.0,no_mans_land,ad,far,3.097562,24.981474,0.96303,cross court,Out,False,16:37:30,6818.299805,0,Out,-1.807669,-1.0,In,,,-1.807669,2.218695,
777,Opponent,0,in_play,Forehand,Topspin,81,253,0,0,service_box,ad,far,2.587595,17.875908,out,ad,near,-1.951202,-0.587936,0.866726,inside out,In,False,16:37:32,6820.100098,0,,,,,,,,,
778,Player,0,in_play,Backhand,Topspin,60,253,0,0,no_mans_land,deuce,near,0.988451,0.040649,no_mans_land,ad,far,3.876533,24.365824,1.566658,down the line,In,False,16:37:33,6821.459961,0,,,,,,,,,
779,Opponent,1,first_serve,Serve,Flat,125,255,0,0,service_box,deuce,near,2.818419,7.310303,no_mans_land,deuce,far,-1.015632,24.111139,2.571849,out wide,In,False,16:39:46,6953.97998,0,,,,,,,,,
780,Player,2,return,Forehand,Flat,90,255,0,0,service_box,ad,far,0.252046,17.05508,out,deuce_alley,near,4.54536,-0.907474,0.938284,down the line,In,False,16:39:47,6954.819824,0,,,,,,,,,
781,Opponent,3,serve_plus_one,Forehand,Flat,100,255,0,0,service_box,ad,near,-1.498221,6.098073,no_mans_land,deuce,far,-0.426985,21.48237,0.666811,down the line,In,False,16:39:48,6956.02002,0,,,,,,,,,
782,Player,4,return_plus_one,Backhand,Slice,58,255,0,0,service_box,ad,far,1.10017,17.903118,no_mans_land,ad,near,-1.865794,0.969826,0.215783,cross court,In,False,16:39:49,6957.279785,0,,,,,,,,,
783,Opponent,5,in_play,Forehand,Topspin,93,255,0,0,no_mans_land,ad,near,-3.538981,3.279301,no_mans_land,ad,far,1.508128,23.937639,0.926382,inside out,In,False,16:39:51,6958.839844,0,,,,,,,,,
784,Player,6,in_play,Backhand,Slice,66,255,0,0,no_mans_land,ad_alley,far,4.300287,18.339075,no_mans_land,ad_alley,near,-4.173315,-0.114074,0.724634,cross court,Out,False,16:39:52,6959.97998,0,,,,,,,,,
785,Opponent,1,first_serve,Serve,Flat,183,256,0,0,service_box,ad,near,-2.788991,6.1055,no_mans_land,ad,far,0.661322,24.92243,2.457716,out wide,In,False,16:40:24,6991.799805,0,,,,,,,,,
786,Player,2,return,Backhand,Topspin,68,256,0,0,service_box,ad,far,1.633122,13.037665,out,ad_alley,near,-4.944088,-1.663917,0.700638,down the line,In,False,16:40:24,6992.47998,0,,,,,,,,,
787,Opponent,3,serve_plus_one,Backhand,Topspin,75,256,0,0,no_mans_land,deuce,near,3.228079,3.665438,no_mans_land,ad_alley,far,4.538301,21.971525,0.859858,down the line,In,False,16:40:26,6993.879883,0,,,,,,,,,
788,Player,4,return_plus_one,Forehand,Slice,56,256,0,0,no_mans_land,deuce,far,-0.843367,19.975637,no_mans_land,deuce,near,2.673133,0.872491,0.552981,cross court,In,False,16:40:27,6995.299805,0,,,,,,,,,
789,Opponent,5,in_play,FH Volley,Flat,32,256,0,0,no_mans_land,ad,near,-0.96795,3.318793,no_mans_land,deuce,far,-0.843367,21.184425,1.695696,down the line,In,False,16:40:29,6996.779785,0,,,,,,,,,
790,Player,6,in_play,Backhand,Flat,88,256,0,0,no_mans_land,deuce_alley,far,-4.906019,19.315359,no_mans_land,ad,near,-1.673102,-0.081176,0.396413,down the line,Out,False,16:40:30,6998.040039,0,,,,,,,,,
791,Player,0,first_serve,Serve,Slice,121,257,0,0,no_mans_land,deuce,near,0.048746,3.521483,out,deuce,near,0.16489,-1.190861,2.661096,down the T,Net,False,16:40:41,7008.879883,0,,,,,,,,,
792,Player,0,return,Forehand,Topspin,81,257,0,0,no_mans_land,deuce,near,0.732172,1.227783,out,deuce,near,0.732172,-1.476052,1.347558,cross court,Net,False,16:40:43,7010.779785,0,,,,,,,,,
793,Opponent,1,first_serve,Serve,Flat,117,258,0,0,no_mans_land,deuce_out,near,5.800644,5.201207,no_mans_land,deuce,far,-1.090361,24.638712,2.603208,out wide,Out,False,16:41:02,7029.899902,-2,,,,,,,,,
794,Opponent,0,return,Backhand,Flat,40,258,0,0,service_box,deuce,far,-1.501032,17.555828,service_box,ad,far,1.800982,14.005,1.810612,---,Net,False,16:41:06,7033.97998,-2,,,,,,,,,
795,Opponent,1,second_serve,Serve,Flat,151,259,0,0,service_box,deuce,near,0.510227,7.414003,no_mans_land,deuce,far,-0.993427,23.888933,2.640566,down the T,Let,False,16:41:18,7045.779785,-1,Let,0.510227,7.414003,In,,,0.510227,7.414003,
796,Player,0,return,Backhand,Flat,65,259,0,0,service_box,ad,far,0.665356,15.514622,no_mans_land,deuce,near,0.859124,1.066785,0.834307,inside in,In,False,16:41:19,7046.640137,-1,,,,,,,,,
797,Opponent,1,first_serve,Serve,Flat,117,260,0,0,service_box,deuce,near,1.066918,6.817777,no_mans_land,deuce,far,-0.944579,24.074484,2.648755,down the T,In,False,16:41:36,7064.140137,0,,,,,,,,,
798,Player,2,return,Backhand,Topspin,79,260,0,0,no_mans_land,ad,far,0.298656,19.661943,no_mans_land,deuce,near,1.939894,-0.018484,0.840223,inside in,In,False,16:41:37,7064.939941,0,,,,,,,,,
799,Opponent,3,serve_plus_one,Forehand,Topspin,97,260,0,0,no_mans_land,deuce,near,1.914353,3.883022,out,deuce,far,-0.309431,25.070234,0.786332,cross court,In,False,16:41:38,7066.180176,0,,,,,,,,,
800,Player,4,return_plus_one,Forehand,Topspin,75,260,0,0,no_mans_land,deuce,far,-1.559031,24.0,no_mans_land,deuce,near,2.617803,0.718117,0.866684,cross court,Out,False,16:41:39,7067.399902,0,Out,-1.559031,24.0,In,,,-1.559031,19.725609,
801,Opponent,1,first_serve,Serve,Flat,138,261,0,0,service_box,ad,near,-3.699573,6.622313,no_mans_land,deuce,far,0.766361,24.287325,2.445628,out wide,In,False,16:42:07,7094.899902,1,In,-3.699573,6.622313,Out,,,-3.699573,6.622313,
802,Player,2,return,Backhand,Topspin,72,261,0,0,out,ad,far,1.343184,23.0,out,ad_alley,near,-4.961179,-0.920444,0.703941,down the line,In,False,16:42:08,7095.580078,1,In,1.343184,23.0,Out,,,1.343184,23.940119,
803,Opponent,3,serve_plus_one,Forehand,Topspin,59,261,0,0,service_box,deuce,near,0.121935,5.900824,out,ad,far,2.262266,25.663805,1.159028,inside in,In,False,16:42:09,7097.200195,1,,,,,,,,,
804,Player,4,return_plus_one,Forehand,Flat,84,261,0,0,service_box,ad,far,2.631375,16.185375,no_mans_land,ad,near,-0.364491,1.516949,1.101577,inside out,In,False,16:42:11,7099.120117,1,,,,,,,,,
805,Opponent,1,second_serve,Serve,Flat,161,263,0,0,service_box,deuce,near,2.600998,5.744257,no_mans_land,deuce,far,-0.911544,23.034332,2.836031,out wide,In,False,16:42:43,7131.279785,1,,,,,,,,,
806,Player,2,return,Forehand,Flat,74,263,0,0,no_mans_land,ad,far,3.398551,19.418669,out,deuce_alley,near,4.555713,-0.702024,1.102652,down the line,In,False,16:42:44,7132.080078,1,,,,,,,,,
807,Opponent,3,serve_plus_one,Backhand,Flat,94,263,0,0,service_box,deuce,far,-0.961696,12.170592,no_mans_land,ad,far,2.997834,22.308035,1.048607,down the line,Net,False,16:42:46,7133.560059,1,,,,,,,,,
808,Opponent,1,first_serve,Serve,Flat,174,264,0,0,service_box,ad,near,-4.5,5.734393,no_mans_land,ad,far,0.439157,23.393415,2.355552,out wide,Out,False,16:43:17,7164.899902,-2,Out,-4.5,5.734393,In,,,-3.949439,5.734393,
809,Opponent,1,first_serve,Serve,Flat,165,266,0,0,service_box,ad,near,-2.591968,6.483461,no_mans_land,ad,far,0.672845,24.337414,2.477616,out wide,In,False,16:43:33,7180.879883,1,,,,,,,,,
810,Player,2,return,Backhand,Topspin,81,266,0,0,service_box,deuce,far,-2.947957,16.980646,no_mans_land,ad_alley,near,-4.315584,-0.309349,0.786213,down the line,In,False,16:43:34,7181.680176,1,,,,,,,,,
811,Opponent,1,first_serve,Serve,Flat,189,267,0,0,service_box,deuce,near,1.0,4.0,no_mans_land,deuce,far,-1.230105,23.548868,2.810792,down the T,Out,False,16:44:05,7212.799805,-2,Out,1.0,4.0,Out,,,-4.5,4.0,
812,Opponent,1,first_serve,Serve,Slice,135,268,0,0,service_box,deuce,near,1.98333,6.402381,no_mans_land,deuce,far,-1.01026,22.499083,2.625436,down the T,In,False,16:44:20,7228.439941,1,,,,,,,,,
813,Player,2,return,Forehand,Topspin,82,268,0,0,service_box,ad,far,0.307331,16.450674,out,deuce,near,3.799747,-0.691615,1.018737,down the line,In,False,16:44:21,7229.279785,1,,,,,,,,,
814,Opponent,3,serve_plus_one,Forehand,Topspin,94,268,0,0,no_mans_land,ad,near,-2.025137,3.801974,no_mans_land,deuce,far,-0.904125,23.759415,0.940624,down the line,In,False,16:44:22,7230.399902,1,,,,,,,,,
815,Player,4,return_plus_one,Backhand,Flat,77,268,0,0,no_mans_land,ad,far,1.720068,19.741438,out,ad,near,-3.046521,-0.795261,0.450441,cross court,In,False,16:44:24,7231.640137,1,,,,,,,,,
816,Opponent,5,in_play,Forehand,Topspin,107,268,0,0,no_mans_land,ad,near,-0.231391,2.624454,out,ad,far,2.364243,25.375788,1.006511,inside out,In,False,16:44:25,7233.100098,1,,,,,,,,,
817,Player,6,in_play,Forehand,Topspin,76,268,0,0,no_mans_land,deuce,far,-3.6399,20.624844,no_mans_land,deuce,near,1.198826,0.395581,0.616463,cross court,In,False,16:44:26,7234.240234,1,,,,,,,,,
818,Opponent,7,in_play,Forehand,Topspin,87,268,0,0,service_box,deuce,near,1.60129,6.364377,out,deuce_alley,far,-4.601328,26.730474,1.01435,down the line,In,False,16:44:28,7235.779785,1,,,,,,,,,
819,Player,8,in_play,Forehand,Topspin,95,268,0,0,out,ad,far,2.868866,23.0,no_mans_land,deuce,near,3.263649,-0.01607,0.553931,down the line,In,False,16:44:29,7237.140137,1,In,2.868866,23.0,Out,,,2.868866,23.79253,
820,Opponent,9,in_play,Backhand,Slice,56,268,0,0,service_box,ad,near,-2.976548,6.4114,out,ad,far,2.98968,26.088448,1.311353,cross court,In,False,16:44:31,7238.580078,1,,,,,,,,,
