,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,ResultOld,Bounce (x)Old,Bounce (y)Old,Hit (x)Old,Hit (y)Old,Result2,Bounce (x)2,Bounce (y)2,Hit (x)2,Hit (y)2,comment
205,Player,1,serve,Serve,Flat,49,67,0,0,service_box,deuce,near,3.507354,5.816826,no_mans_land,deuce,far,-1.464497,24.198875,2.797581,out wide,In,False,13:15:41,1786.380005,1,,,,,,,,,,,swapped srv
206,Opponent,2,return,Forehand,Flat,72,67,0,0,service_box,deuce_out,far,-5.842535,17.323122,no_mans_land,deuce_alley,near,4.840803,1.144367,1.402502,down the line,Out,False,13:15:43,1788.420044,1,,,,,,,,,,,swapped srv
207,Opponent,0,none,Backhand,Flat,71,68,0,0,no_mans_land,ad,far,0.572332,18.83432,no_mans_land,ad,near,-3.471378,-0.372021,0.623229,cross court,In,False,13:16:02,1807.420044,1,,,,,,,,,,,swapped srv
208,Player,1,none,Forehand,Topspin,104,68,0,0,service_box,ad,near,-1.794078,5.660437,out,ad,far,1.460467,25.36931,0.989287,inside out,In,False,13:16:03,1808.880005,1,,,,,,,,,,,swapped srv
209,Opponent,2,none,Backhand,Flat,77,68,0,0,service_box,ad,far,2.682494,17.120506,no_mans_land,ad,near,-2.465786,-0.067729,0.845335,cross court,In,False,13:16:04,1810.0,1,,,,,,,,,,,swapped srv
210,Player,3,none,Backhand,Flat,86,68,0,0,no_mans_land,ad,near,-0.882413,4.177063,no_mans_land,ad,far,4.071128,24.262899,1.044686,cross court,In,False,13:16:06,1811.5,1,,,,,,,,,,,swapped srv
211,Opponent,4,none,Forehand,Flat,79,68,0,0,no_mans_land,deuce,far,-2.139082,19.518507,out,ad,near,-1.604557,-0.699603,0.915096,inside in,In,False,13:16:07,1812.52002,1,,,,,,,,,,,swapped srv
212,Player,5,none,Forehand,Flat,79,68,0,0,no_mans_land,deuce,near,3.045137,3.362381,out,deuce,far,-2.371535,25.720217,0.982319,cross court,In,False,13:16:08,1813.76001,1,,,,,,,,,,,swapped srv
213,Opponent,6,none,Forehand,Topspin,80,68,0,0,service_box,deuce,near,2.157707,11.88,no_mans_land,deuce,near,3.213007,1.115717,0.698236,cross court,Net,False,13:16:09,1814.920044,1,,,,,,,,,,,swapped srv
214,Opponent,1,serve,Serve,Slice,136,69,0,0,service_box,deuce,far,-2.45,18.98,no_mans_land,deuce,near,0.46,-0.23,2.68735,out wide,Out,False,13:16:51,1856.160034,-2,In,-2.451178,16.843988,0.460092,-0.232259,Out,-2.45,18.98,0.46,-0.23,swapped srv
215,Opponent,1,serve,Serve,Slice,119,70,0,0,service_box,deuce,far,-0.480762,14.989822,no_mans_land,deuce,near,0.399083,0.861694,2.550701,down the T,In,False,13:17:03,1868.180054,0,,,,,,,,,,,swapped srv
216,Player,2,return,Backhand,Flat,105,70,0,0,no_mans_land,deuce,near,0.399622,4.455908,no_mans_land,deuce,far,-1.360838,24.603268,1.308657,inside out,In,False,13:17:03,1869.060059,0,,,,,,,,,,,swapped srv
217,Opponent,3,serve_plus_one,Forehand,Flat,69,70,0,0,no_mans_land,ad,far,2.932226,19.695208,no_mans_land,deuce,near,0.514195,2.362772,1.091564,down the line,In,False,13:17:04,1869.939941,0,,,,,,,,,,,swapped srv
218,Player,4,return_plus_one,Backhand,Topspin,91,70,0,0,service_box,ad_alley,far,4.547891,11.88,no_mans_land,ad_alley,far,4.197621,24.35043,1.227014,cross court,Net,False,13:17:06,1871.47998,0,,,,,,,,,,,swapped srv
219,Opponent,1,serve,Serve,Slice,140,71,0,0,service_box,ad,far,0.719543,15.827974,out,ad,near,-0.318828,-0.827095,2.624336,down the T,In,False,13:17:55,1920.560059,1,,,,,,,,,,,swapped srv
220,Player,2,return,Forehand,Flat,91,71,0,0,service_box,deuce,near,1.595771,6.036408,no_mans_land,ad,far,0.628806,24.884863,1.161129,inside in,In,False,13:17:56,1921.359985,1,,,,,,,,,,,swapped srv
221,Opponent,3,serve_plus_one,Forehand,Topspin,99,71,0,0,no_mans_land,deuce,far,-1.936241,19.059677,no_mans_land,deuce,near,1.72549,0.65125,0.881745,cross court,In,False,13:17:57,1922.52002,1,,,,,,,,,,,swapped srv
222,Player,4,return_plus_one,Forehand,Flat,94,71,0,0,no_mans_land,ad,near,-0.547714,4.002539,out,deuce,far,-3.340521,25.384031,1.152305,down the line,In,False,13:17:58,1923.719971,1,,,,,,,,,,,swapped srv
223,Opponent,5,in_play,Forehand,Flat,77,71,0,0,service_box,deuce,near,0.983982,11.88,no_mans_land,ad,near,-0.224433,1.150917,0.779534,inside in,Net,False,13:17:59,1924.76001,1,,,,,,,,,,,swapped srv
224,Player,1,serve,Serve,Slice,139,73,0,0,service_box,deuce,far,-4.61,16.74,no_mans_land,deuce,near,0.73,1.37,2.555434,out wide,Out,False,13:18:22,1947.459961,-1,In,-2.747627,16.738308,0.733604,1.373301,Out,-4.61,16.74,0.73,1.37,
225,Opponent,1,serve,Serve,Flat,135,74,0,0,service_box,deuce,far,-1.253449,17.348986,no_mans_land,deuce,near,0.438885,0.592815,2.38742,down the T,In,False,13:18:40,1965.219971,1,,,,,,,,,,,swapped srv
226,Player,2,return,Backhand,Slice,80,74,0,0,service_box,deuce,far,-0.99,12.3,no_mans_land,deuce,far,-1.35,24.97,1.480327,inside out,In,False,13:18:40,1965.97998,1,In,-0.99,11.88,-1.35,24.97,In,-0.99,12.3,-1.35,24.97,swapped srv
227,Opponent,1,serve,Serve,Slice,132,75,0,0,service_box,ad,far,0.507301,16.284887,no_mans_land,ad,near,-0.263958,1.313278,2.461975,down the T,In,False,13:19:05,1990.76001,0,,,,,,,,,,,swapped srv
228,Opponent,0,none,Forehand,Flat,76,76,0,0,no_mans_land,deuce,near,0.567344,0.745185,no_mans_land,ad,far,1.245305,24.711409,1.762683,inside in,In,False,13:19:06,1991.599976,0,,,,,,,,,,,
229,Opponent,1,serve,Serve,Kick,145,77,0,0,service_box,deuce,far,-2.82351,17.319811,no_mans_land,deuce,near,0.567344,0.219938,2.504125,out wide,In,False,13:19:25,2010.780029,0,,,,,,,,,,,swapped srv
230,Player,2,return,Forehand,Topspin,94,77,0,0,service_box,deuce,far,-1.253828,11.88,no_mans_land,deuce_alley,far,-4.344391,23.366747,1.02215,down the line,Net,False,13:19:26,2011.52002,0,,,,,,,,,,,swapped srv
231,Opponent,1,serve,Serve,Flat,135,78,0,0,service_box,deuce_alley,near,4.437944,11.88,no_mans_land,ad,near,-0.366411,0.867575,2.495136,out wide,Net,False,13:19:46,2031.26001,-2,,,,,,,,,,,swapped srv
232,Opponent,1,serve,Serve,Kick,97,79,0,0,service_box,ad,far,2.382277,15.79889,no_mans_land,ad,near,-0.29825,-0.205448,2.559453,out wide,In,False,13:19:58,2043.459961,1,,,,,,,,,,,swapped srv
233,Player,2,return,Backhand,Topspin,103,79,0,0,no_mans_land,ad,near,-2.622913,3.7169,no_mans_land,ad_alley,far,4.429172,23.559574,1.274572,down the line,In,False,13:19:59,2044.47998,1,,,,,,,,,,,swapped srv
234,Opponent,3,serve_plus_one,Backhand,Flat,88,79,0,0,no_mans_land,deuce,far,-0.722318,19.333218,out,ad_alley,near,-4.281506,-1.172108,0.658222,down the line,In,False,13:20:00,2045.319946,1,,,,,,,,,,,swapped srv
235,Player,4,return_plus_one,Forehand,Flat,123,79,0,0,no_mans_land,ad,near,-3.0724,3.970674,out,deuce,far,-0.486586,25.555628,0.781883,down the line,In,False,13:20:02,2047.23999,1,,,,,,,,,,,swapped srv
236,Opponent,5,in_play,Backhand,Flat,51,79,0,0,service_box,deuce,far,-0.14254,16.756277,no_mans_land,ad,near,-3.81408,0.122185,0.680154,down the line,In,False,13:20:03,2048.320068,1,,,,,,,,,,,swapped srv
237,Player,6,in_play,Forehand,Flat,181,79,0,0,service_box,deuce,near,1.853435,6.85679,service_box,deuce,far,-0.14254,17.965065,2.852863,---,In,False,13:20:04,2050.080078,1,,,,,,,,,,,swapped srv
238,Opponent,1,serve,Serve,Slice,131,80,0,0,service_box,deuce,far,-3.011407,17.253433,no_mans_land,deuce,near,0.351128,1.280829,2.525345,out wide,In,False,13:20:36,2081.419922,0,,,,,,,,,,,swapped srv
239,Player,2,return,Forehand,Flat,70,80,0,0,service_box,deuce,near,0.381824,5.871282,no_mans_land,deuce_alley,far,-4.943875,24.42972,1.103137,down the line,In,False,13:20:37,2082.26001,0,,,,,,,,,,,swapped srv
240,Opponent,3,serve_plus_one,Forehand,Topspin,66,80,0,0,no_mans_land,ad,far,2.26054,21.21748,no_mans_land,deuce,near,0.45167,3.975288,0.712255,down the line,In,False,13:20:38,2083.379883,0,,,,,,,,,,,swapped srv
241,Player,4,return_plus_one,Backhand,Topspin,53,80,0,0,no_mans_land,ad,near,-4.61,2.7,no_mans_land,ad,far,2.98,24.52,0.964194,cross court,Out,False,13:20:39,2084.97998,0,In,-1.992503,2.703419,2.975385,24.519972,Out,-4.61,2.7,2.98,24.52,swapped srv
242,Opponent,1,serve,Serve,Slice,116,81,0,0,service_box,ad,far,0.417538,16.900326,out,ad,near,-0.314931,-0.61342,2.548684,down the T,In,False,13:21:03,2109.060059,0,,,,,,,,,,,swapped srv
243,Player,2,return,Forehand,Topspin,86,81,0,0,no_mans_land,ad,near,-0.258368,5.076332,no_mans_land,ad,far,1.08939,23.966757,1.699199,inside out,In,False,13:21:04,2109.780029,0,,,,,,,,,,,swapped srv
244,Opponent,3,serve_plus_one,Forehand,Topspin,105,81,0,0,no_mans_land,deuce,far,-1.438514,19.366917,no_mans_land,ad,near,-0.633031,0.57294,0.807607,inside in,In,False,13:21:05,2110.919922,0,,,,,,,,,,,swapped srv
245,Player,4,return_plus_one,Forehand,Topspin,106,81,0,0,no_mans_land,ad,near,-0.102759,2.859221,out,deuce,far,-2.006226,26.095175,0.883027,down the line,In,False,13:21:06,2111.97998,0,,,,,,,,,,,swapped srv
246,Opponent,5,in_play,Forehand,Topspin,67,81,0,0,no_mans_land,ad,far,1.252671,20.531839,no_mans_land,ad,near,-0.150887,0.748798,0.633258,inside out,In,False,13:21:07,2112.820068,0,,,,,,,,,,,swapped srv
247,Player,6,in_play,Forehand,Flat,99,81,0,0,no_mans_land,deuce,near,3.305694,3.314754,no_mans_land,ad,far,1.769322,24.385305,1.733155,inside in,In,False,13:21:09,2114.5,0,,,,,,,,,,,swapped srv
248,Opponent,7,in_play,Forehand,Flat,56,81,0,0,no_mans_land,ad,far,1.754349,22.117445,no_mans_land,deuce,near,2.992394,-0.289639,0.763236,down the line,In,False,13:21:10,2115.659912,0,,,,,,,,,,,swapped srv
249,Player,8,in_play,Forehand,Slice,66,81,0,0,service_box,deuce,near,3.034359,6.022354,service_box,ad,far,1.644686,18.333452,2.516953,inside in,In,False,13:21:13,2118.879883,0,,,,,,,,,,,swapped srv
250,Opponent,9,in_play,Forehand,Flat,70,81,0,0,service_box,deuce,far,-1.968472,16.807194,no_mans_land,deuce,near,2.555105,1.794209,0.606419,cross court,In,False,13:21:15,2120.419922,0,,,,,,,,,,,swapped srv
251,Player,10,in_play,FH Volley,Flat,40,81,0,0,service_box,deuce,far,-2.31654,11.88,service_box,deuce,far,-1.968472,18.015982,0.722173,cross court,Net,False,13:21:16,2121.280029,0,,,,,,,,,,,swapped srv
252,Player,0,serve,Serve,Slice,121,82,0,0,service_box,deuce,near,0.350841,11.88,no_mans_land,deuce,near,0.373957,1.476094,2.151094,down the T,Net,False,13:21:37,2142.659912,0,,,,,,,,,,,cancelled
253,Player,0,return,Forehand,Flat,61,82,0,0,service_box,deuce,near,0.67695,11.88,no_mans_land,deuce,near,0.217788,3.554457,1.686476,cross court,Net,False,13:21:38,2143.26001,0,,,,,,,,,,,cancelled
254,Player,0,serve_plus_one,Forehand,Topspin,88,82,0,0,service_box,deuce,near,1.076047,11.88,out,ad,near,-0.315746,-1.351538,1.403284,inside in,Net,False,13:21:39,2144.280029,0,,,,,,,,,,,cancelled
255,Player,0,return_plus_one,Forehand,Flat,65,82,0,0,service_box,deuce,near,0.052967,11.88,out,deuce,near,0.043225,-1.561777,0.858997,cross court,Net,False,13:21:41,2146.560059,0,,,,,,,,,,,cancelled
256,Player,0,in_play,Forehand,Topspin,92,82,0,0,service_box,ad,near,-1.301646,11.88,no_mans_land,deuce,near,0.010485,3.886259,1.352139,down the line,Net,False,13:21:42,2148.080078,0,,,,,,,,,,,cancelled
257,Player,0,serve,Serve,Flat,130,83,0,0,service_box,deuce,near,1.847634,11.88,no_mans_land,ad,near,0.628979,0.247223,1.946145,out wide,Net,False,13:21:49,2154.379883,0,,,,,,,,,,,cancelled
258,Player,0,return,Forehand,Topspin,52,83,0,0,service_box,deuce,near,1.112404,11.88,no_mans_land,deuce,near,2.609207,2.378154,1.66154,cross court,Net,False,13:21:50,2155.280029,0,,,,,,,,,,,cancelled
259,Player,1,serve,Serve,Flat,123,84,0,0,service_box,ad,near,-1.699391,11.88,no_mans_land,deuce,near,0.833855,0.255539,2.535794,out wide,Net,False,13:23:17,2243.120117,-1,,,,,,,,,,,
260,Player,1,serve,Serve,Kick,100,85,0,0,service_box,deuce,far,-1.165359,17.503536,service_box,deuce,near,1.024357,-0.064902,2.498826,down the T,In,False,13:23:26,2251.179932,0,,,,,,,,,,,
261,Opponent,2,return,Forehand,Flat,92,85,0,0,no_mans_land,ad,near,-3.291484,2.252009,no_mans_land,deuce,far,-2.606,24.336708,1.237885,down the line,In,False,13:23:27,2252.699951,0,,,,,,,,,,,
262,Player,3,serve_plus_one,Backhand,Flat,75,85,0,0,no_mans_land,ad,far,0.984107,19.526524,out,ad,near,-3.168715,-1.668871,0.985972,cross court,In,False,13:23:28,2253.879883,0,,,,,,,,,,,
263,Opponent,4,return_plus_one,Forehand,Flat,92,85,0,0,no_mans_land,ad,near,-3.741562,3.805993,no_mans_land,ad,far,1.992103,24.658361,1.239705,inside out,In,False,13:23:30,2255.419922,0,,,,,,,,,,,
264,Player,5,in_play,Backhand,Topspin,86,85,0,0,out,ad,far,0.158909,24.894478,out,ad_alley,near,-4.344696,-1.07393,0.587678,down the line,Out,False,13:23:31,2256.620117,0,,,,,,,,,,,
265,Player,0,none,Overhead,Flat,35,86,0,0,service_box,ad,near,-0.913246,11.88,no_mans_land,ad,near,-0.913246,1.088784,2.182647,cross court,Net,False,13:23:40,2265.379883,0,,,,,,,,,,,
266,Player,1,serve,Serve,Slice,128,87,0,0,service_box,deuce,far,-0.13361,15.394497,out,ad,near,-0.977696,-0.60897,2.586723,down the T,Out,False,13:23:57,2283.120117,-1,,,,,,,,,,,
267,Opponent,0,return,Forehand,Slice,93,87,0,0,no_mans_land,deuce,far,-0.732372,11.88,out,ad,far,0.063703,25.224741,1.805767,inside in,Net,False,13:23:58,2284.080078,-1,,,,,,,,,,,
268,Player,1,serve,Serve,Kick,99,88,0,0,service_box,ad,far,2.304001,15.825783,no_mans_land,ad,near,-0.719983,0.568173,2.43097,out wide,In,False,13:24:08,2294.0,1,,,,,,,,,,,
269,Opponent,2,return,Backhand,Topspin,62,88,0,0,no_mans_land,deuce_alley,near,4.5018,2.566923,no_mans_land,ad,far,3.942722,24.770477,1.471791,down the line,Out,False,13:24:09,2295.080078,1,,,,,,,,,,,
270,Player,1,serve,Serve,Flat,109,89,0,0,service_box,ad,far,-0.5,14.74,no_mans_land,deuce,near,0.61,-0.01,2.314018,down the T,In,False,13:24:30,2315.780029,1,Out,0.392467,14.743631,0.61249,-0.008635,In,-0.5,14.74,0.61,-0.01,
271,Opponent,0,return,Backhand,Flat,57,89,0,0,service_box,deuce_alley,far,-3.61,11.88,no_mans_land,deuce,far,-1.0,24.35,1.993323,inside in,In,False,13:24:31,2316.73999,1,Net,-4.294149,11.88,-0.99734,24.348846,In,-3.61,11.88,-1.0,24.35,
272,Player,1,serve,Serve,Flat,124,90,0,0,service_box,ad,far,0.452776,15.292908,no_mans_land,ad,near,-0.810714,-0.129566,2.52859,down the T,In,False,13:24:45,2331.02002,1,,,,,,,,,,,
273,Opponent,2,return,Forehand,Slice,76,90,0,0,service_box,ad,far,0.156256,11.88,out,ad,far,0.959957,25.108059,1.364554,inside out,Net,False,13:24:46,2331.840088,1,,,,,,,,,,,
274,Player,1,serve,Serve,Kick,120,91,0,0,service_box,deuce,far,-0.972207,14.833732,service_box,deuce,near,1.125507,-0.240614,1.236536,down the T,In,False,13:25:02,2347.179932,1,,,,,,,,,,,
275,Opponent,2,return,Backhand,Topspin,59,91,0,0,service_box,ad,near,-2.05112,6.433074,no_mans_land,deuce,far,-1.796143,23.920422,1.051619,inside in,In,False,13:25:03,2348.47998,1,,,,,,,,,,,
276,Player,3,serve_plus_one,Backhand,Flat,84,91,0,0,no_mans_land,deuce,far,-3.168249,22.581181,no_mans_land,ad,near,-2.637429,1.642414,0.994062,down the line,In,False,13:25:05,2350.23999,1,,,,,,,,,,,
277,Opponent,1,serve,Serve,Flat,160,92,0,0,service_box,deuce,near,1.092775,5.694424,no_mans_land,deuce,far,-1.161331,24.955076,2.715671,down the T,In,False,13:25:41,2386.419922,1,,,,,,,,,,,
278,Player,2,return,Backhand,Topspin,93,92,0,0,no_mans_land,deuce,far,-1.145674,21.821648,no_mans_land,deuce,near,1.307752,0.561454,1.040519,inside out,In,False,13:25:41,2387.120117,1,,,,,,,,,,,
279,Opponent,3,serve_plus_one,Forehand,Topspin,57,92,0,0,no_mans_land,ad,near,-0.966828,5.476391,out,deuce,far,-1.666789,25.15251,0.804212,down the line,In,False,13:25:43,2388.280029,1,,,,,,,,,,,
280,Player,4,return_plus_one,Forehand,Topspin,99,92,0,0,no_mans_land,deuce,far,-2.873585,18.763767,no_mans_land,ad,near,-0.13992,2.913351,1.27847,inside in,In,False,13:25:45,2390.219971,1,,,,,,,,,,,
281,Opponent,5,in_play,Forehand,Flat,93,92,0,0,service_box,deuce,near,2.171901,7.384776,out,deuce,far,-4.036577,25.482805,0.754808,cross court,In,False,13:25:46,2391.26001,1,,,,,,,,,,,
282,Player,6,in_play,FH Volley,Flat,39,92,0,0,no_mans_land,ad,far,2.400561,19.550369,service_box,deuce,near,2.171901,6.859529,1.022353,down the line,In,False,13:25:46,2392.080078,1,,,,,,,,,,,
283,Opponent,1,serve,Serve,Flat,98,93,0,0,service_box,ad,near,-3.851767,5.947461,service_box,ad,far,0.720625,23.639757,1.83833,out wide,In,False,13:26:13,2418.23999,1,,,,,,,,,,,
284,Player,2,return,Backhand,Topspin,81,93,0,0,service_box,ad,far,1.786094,15.87681,out,ad_alley,near,-4.865439,-1.505284,0.964961,down the line,In,False,13:26:13,2419.02002,1,,,,,,,,,,,
285,Opponent,3,serve_plus_one,Backhand,Topspin,99,93,0,0,service_box,deuce,near,2.988976,6.970989,no_mans_land,ad,far,3.159155,20.59997,0.969228,down the line,In,False,13:26:15,2420.679932,1,,,,,,,,,,,
286,Player,4,return_plus_one,Forehand,Topspin,74,93,0,0,no_mans_land,deuce,far,-1.045331,19.15551,no_mans_land,deuce,near,1.820905,1.751911,0.621038,cross court,In,False,13:26:16,2421.780029,1,,,,,,,,,,,
287,Opponent,5,in_play,Forehand,Flat,87,93,0,0,no_mans_land,ad,near,-3.031882,3.555444,no_mans_land,deuce,far,-1.643932,24.464327,1.004544,down the line,In,False,13:26:17,2422.919922,1,,,,,,,,,,,
288,Player,6,in_play,Backhand,Topspin,68,93,0,0,service_box,ad,far,1.74208,18.142681,no_mans_land,ad,near,-2.895415,-0.016162,0.729727,cross court,In,False,13:26:18,2424.120117,1,,,,,,,,,,,
289,Opponent,7,in_play,BH Volley,Flat,31,93,0,0,no_mans_land,deuce,near,2.234915,5.131499,service_box,ad,far,1.74208,19.351469,0.611251,down the line,In,False,13:26:20,2425.179932,1,,,,,,,,,,,
290,Player,8,in_play,Forehand,Topspin,98,93,0,0,out,ad,far,2.9,23.23,no_mans_land,deuce,near,2.7,1.17,0.539314,down the line,In,False,13:26:21,2426.320068,1,Out,2.904053,23.829807,2.695545,1.167941,In,2.9,23.23,2.7,1.17,
291,Player,0,serve,Serve,Flat,119,94,0,0,no_mans_land,deuce,near,2.00716,11.88,no_mans_land,deuce,near,-0.001443,0.315549,1.823235,out wide,Net,False,13:26:39,2444.879883,0,,,,,,,,,,,cancelled
292,Opponent,1,serve,Serve,Flat,149,95,0,0,service_box,deuce,near,3.76837,5.973504,service_box,deuce,far,-0.374986,23.596668,2.321573,out wide,In,False,13:26:53,2458.73999,0,,,,,,,,,,,
293,Player,0,return,Forehand,Topspin,91,95,0,0,no_mans_land,ad,far,2.054968,20.294453,no_mans_land,deuce_alley,near,5.065681,2.33767,1.27529,down the line,In,False,13:26:54,2459.780029,0,,,,,,,,,,,
294,Opponent,1,serve,Serve,Flat,167,96,0,0,service_box,ad,near,-1.415161,6.885332,no_mans_land,ad,far,0.399605,24.274485,2.435673,down the T,In,False,13:27:16,2481.199951,0,,,,,,,,,,,
295,Player,2,return,Forehand,Topspin,82,96,0,0,no_mans_land,deuce_alley,far,-4.15859,20.308651,out,ad,near,-1.940694,-0.575262,1.12025,inside in,Out,False,13:27:16,2481.820068,0,,,,,,,,,,,
296,Opponent,1,serve,Serve,Flat,38,97,0,0,service_box,ad,far,2.81252,11.88,no_mans_land,deuce,far,-0.697912,23.511354,2.651108,out wide,Net,False,13:27:38,2503.47998,-2,,,,,,,,,,,
297,Opponent,1,serve,Serve,Flat,48,98,0,0,service_box,deuce,near,1.665829,7.570864,no_mans_land,deuce,far,-0.467902,23.511354,2.602446,down the T,In,False,13:27:49,2515.080078,0,,,,,,,,,,,
298,Player,2,return,Forehand,Topspin,66,98,0,0,service_box,deuce,near,0.799883,11.88,no_mans_land,deuce,near,2.639502,3.160824,1.301594,cross court,Net,False,13:27:51,2516.679932,0,,,,,,,,,,,
299,Opponent,1,serve,Serve,Flat,46,99,0,0,service_box,ad,near,-0.746249,7.408824,no_mans_land,ad,far,-0.350367,23.67791,2.435291,down the T,In,False,13:28:11,2537.080078,0,,,,,,,,,,,
300,Player,2,return,Forehand,Topspin,70,99,0,0,service_box,deuce,far,-0.597058,16.249277,no_mans_land,ad,near,-1.28412,0.316655,1.23283,inside in,In,False,13:28:13,2538.719971,0,,,,,,,,,,,
301,Opponent,3,serve_plus_one,Forehand,Flat,108,99,0,0,no_mans_land,deuce,near,1.591863,4.229431,no_mans_land,deuce,far,-0.088575,24.350752,1.077756,cross court,In,False,13:28:14,2540.02002,0,,,,,,,,,,,
302,Player,4,return_plus_one,Forehand,Topspin,67,99,0,0,service_box,ad,far,0.010468,15.946299,no_mans_land,deuce,near,1.657324,0.37913,0.807534,down the line,In,False,13:28:15,2540.919922,0,,,,,,,,,,,
303,Opponent,5,in_play,FH Volley,Flat,32,99,0,0,service_box,ad,near,-0.52375,5.496434,service_box,ad,far,0.010468,17.155087,1.04379,cross court,In,False,13:28:16,2541.879883,0,,,,,,,,,,,
304,Player,6,in_play,Backhand,Flat,86,99,0,0,service_box,deuce,near,0.578634,11.88,no_mans_land,ad,near,-0.822148,2.476965,0.69046,down the line,Net,False,13:28:17,2543.0,0,,,,,,,,,,,
305,Player,0,none,FH Volley,Flat,39,100,0,0,no_mans_land,deuce,far,-0.509383,19.881002,no_mans_land,deuce,near,0.933271,2.826782,2.527541,cross court,In,False,13:29:53,2638.899902,1,,,,,,,,,,,
306,Player,1,serve,Serve,Flat,39,101,0,0,service_box,deuce,far,-0.421262,11.88,no_mans_land,deuce,far,-1.304873,24.749941,2.490512,down the T,Net,False,13:30:11,2656.780029,-1,,,,,,,,,,,swapped srv
307,Opponent,0,return,Backhand,Flat,65,101,0,0,out,ad_alley,far,4.722215,24.113325,no_mans_land,ad,near,-0.21202,0.580836,0.798875,down the line,Out,False,13:30:14,2659.540039,-1,,,,,,,,,,,swapped srv
308,Player,1,serve,Serve,Flat,117,102,0,0,service_box,deuce,near,2.108091,5.996119,no_mans_land,deuce,far,-0.995042,23.147453,2.478518,down the T,In,False,13:30:23,2668.860107,0,,,,,,,,,,,swapped srv
309,Opponent,2,return,Forehand,Topspin,64,102,0,0,service_box,ad,far,0.961373,15.326625,no_mans_land,deuce,near,2.926717,0.610663,1.16994,down the line,In,False,13:30:24,2669.780029,0,,,,,,,,,,,swapped srv
310,Player,3,serve_plus_one,Backhand,Topspin,104,102,0,0,no_mans_land,deuce,near,1.355648,3.788183,no_mans_land,ad,far,0.891881,24.909325,1.044275,down the line,In,False,13:30:26,2671.280029,0,,,,,,,,,,,swapped srv
311,Opponent,4,return_plus_one,Forehand,Topspin,91,102,0,0,no_mans_land,ad,far,2.772567,19.984102,no_mans_land,deuce,near,1.536588,0.061402,0.755501,down the line,In,False,13:30:27,2672.379883,0,,,,,,,,,,,swapped srv
312,Opponent,0,none,Forehand,Flat,51,104,0,0,no_mans_land,ad,near,-0.169806,3.903444,service_box,ad,far,0.216128,18.555555,2.459162,inside out,In,False,13:30:50,2695.300049,0,,,,,,,,,,,cancelled
313,Opponent,0,none,Forehand,Topspin,108,104,0,0,service_box,ad,far,0.217537,11.88,service_box,ad,far,0.421527,14.778873,0.937353,inside out,Net,False,13:30:52,2697.780029,0,,,,,,,,,,,cancelled
314,Opponent,0,none,Backhand,Topspin,72,105,0,0,no_mans_land,deuce,near,0.744279,4.22403,service_box,ad,far,0.272034,16.034595,1.923597,down the line,In,False,13:31:00,2705.379883,0,,,,,,,,,,,invalid
315,Player,-1,none,Forehand,Topspin,63,105,0,0,no_mans_land,ad,far,0.832158,19.259665,out,deuce,near,1.950348,-0.934763,1.439364,down the line,In,False,13:31:02,2707.379883,0,,,,,,,,,,,invalid
316,Opponent,-2,none,Backhand,Topspin,65,105,0,0,no_mans_land,ad,near,-0.001172,3.267098,no_mans_land,ad,far,0.832158,20.468452,1.42486,cross court,In,False,13:31:03,2708.679932,0,,,,,,,,,,,invalid
317,Player,-3,none,Forehand,Flat,59,105,0,0,no_mans_land,ad,far,0.76655,19.787546,no_mans_land,ad,near,-0.101287,1.023406,1.531415,inside out,In,False,13:31:04,2709.840088,0,,,,,,,,,,,invalid
318,Opponent,-4,none,Backhand,Topspin,54,105,0,0,out,ad,far,0.578875,11.88,no_mans_land,ad,far,0.953205,20.528013,1.189961,cross court,Net,False,13:31:06,2712.080078,0,,,,,,,,,,,invalid
319,Opponent,-5,none,Backhand,Topspin,91,105,0,0,no_mans_land,deuce,near,1.433042,2.89704,no_mans_land,ad,far,1.341876,18.169607,1.804581,down the line,In,False,13:31:10,2715.379883,0,,,,,,,,,,,invalid
320,Opponent,0,none,Backhand,Topspin,83,106,0,0,out,ad,far,0.025739,11.88,service_box,ad,far,0.034486,19.007269,1.451358,cross court,Net,False,13:31:16,2721.780029,1,,,,,,,,,,,
321,Player,1,serve,Serve,Flat,45,107,0,0,service_box,deuce,near,3.488818,7.993216,no_mans_land,deuce,far,-1.471628,23.935549,2.667819,out wide,In,False,13:31:26,2731.780029,1,,,,,,,,,,,swapped srv
322,Opponent,2,return,Forehand,Flat,91,107,0,0,out,deuce,far,-0.993035,24.100798,no_mans_land,deuce_alley,near,5.095131,-0.080325,1.180613,down the line,Out,False,13:31:28,2733.560059,1,,,,,,,,,,,swapped srv
323,Player,1,serve,Serve,Flat,112,108,0,0,service_box,ad,near,-3.465241,5.901061,no_mans_land,ad,far,0.477389,23.422766,2.2692,out wide,In,False,13:31:46,2751.840088,1,,,,,,,,,,,swapped srv
324,Opponent,2,return,Backhand,Flat,82,108,0,0,no_mans_land,deuce,far,-0.384836,19.608574,out,ad_alley,near,-4.775852,-0.901222,0.922647,down the line,In,False,13:31:47,2752.52002,1,,,,,,,,,,,swapped srv
