,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Video Time_2,Result2,comment,ResultOld,Bounce (x)Old,Bounce (y)Old,Hit (x)Old,Hit (y)Old,Bounce (x)2,Bounce (y)2,Hit (x)2,Hit (y)2
453,Opponent,10,in_play,Overhead,Flat,131,117,0,0,service_box,ad,far,1.992193,15.464024,service_box,ad,near,-0.705907,6.747504,2.101799,---,In,False,15:16:40,8751.060059,0,2887.060059,,,,,,,,,,,
454,Player,1,serve,Serve,Flat,147,119,0,0,service_box,ad,near,0.5,7.99,no_mans_land,ad,far,0.53,24.88,2.562268,down the T,Out,False,15:17:15,8785.379883,-1,2921.379883,Out,,In,-0.57346,7.993216,0.526786,24.87607,0.5,7.99,0.53,24.88
455,Opponent,0,return,Forehand,Slice,77,119,0,0,service_box,ad,near,-0.874068,11.88,no_mans_land,ad,near,-1.118094,-0.027112,0.891962,inside out,Net,False,15:17:16,8786.179932,-1,2922.179932,,,,,,,,,,,
456,Player,1,serve,Serve,Slice,120,120,0,0,service_box,ad,near,-2.891489,7.605725,no_mans_land,ad,far,0.759669,24.344553,2.318621,out wide,In,False,15:17:24,8794.959961,1,2930.959961,,,,,,,,,,,
457,Opponent,2,return,Backhand,Topspin,84,120,0,0,no_mans_land,ad,far,0.939415,20.358168,out,ad_alley,near,-4.400395,-0.899644,0.860347,down the line,In,False,15:17:26,8796.179932,1,2932.179932,,,,,,,,,,,
458,Player,3,serve_plus_one,Forehand,Topspin,93,120,0,0,service_box,deuce,far,-3.0,7.0,no_mans_land,ad,far,1.65,24.21,1.538634,inside in,In,False,15:17:27,8797.860107,1,2933.860107,In,,In,-3.0,11.88,1.65,24.21,-3.0,7.0,1.65,24.21
459,Opponent,4,return_plus_one,Forehand,Topspin,96,120,0,0,service_box,ad,far,2.243001,17.217461,no_mans_land,ad,near,-2.519132,0.80893,0.792621,inside out,In,False,15:17:29,8799.939941,1,2935.939941,,,,,,,,,,,
460,Player,5,in_play,Backhand,Slice,80,120,0,0,no_mans_land,deuce,near,2.149741,3.420008,no_mans_land,ad,far,4.066278,23.689013,0.965676,down the line,In,False,15:17:30,8801.139893,1,2937.139893,,,,,,,,,,,
461,Opponent,6,in_play,Forehand,Topspin,101,120,0,0,no_mans_land,ad,far,2.57926,19.450005,no_mans_land,deuce,near,1.707269,0.452038,0.759389,down the line,In,False,15:17:33,8803.219971,1,2939.219971,,,,,,,,,,,
462,Player,7,in_play,Backhand,Slice,68,120,0,0,service_box,ad,near,-0.28092,8.915674,no_mans_land,ad,far,2.583298,24.577921,0.880318,cross court,In,False,15:17:34,8804.5,1,2940.5,,,,,,,,,,,
463,Opponent,8,in_play,FH Volley,Flat,38,120,0,0,service_box,deuce,far,-1.687053,15.541327,service_box,ad,near,-0.28092,8.390428,2.376712,down the line,In,False,15:17:35,8805.540039,1,2941.540039,,,,,,,,,,,
464,Player,9,in_play,Forehand,Flat,91,120,0,0,service_box,ad,near,-0.684407,7.048247,no_mans_land,deuce,far,-3.345453,23.894423,1.456129,down the line,In,False,15:17:36,8806.560059,1,2942.560059,,,,,,,,,,,
465,Opponent,10,in_play,Overhead,Flat,110,120,0,0,no_mans_land,ad,far,0.843906,18.864569,service_box,ad,near,-0.684407,6.523,2.424716,---,In,False,15:17:38,8808.340088,1,2944.340088,,,,,,,,,,,
466,Player,0,none,Forehand,Topspin,81,121,0,0,no_mans_land,deuce,far,-0.022947,18.510109,out,ad,near,-0.102698,-1.205053,1.99245,inside in,In,False,15:18:11,8841.780029,1,2977.780029,,,,,,,,,,,
467,Player,0,none,Forehand,Topspin,63,122,0,0,service_box,deuce,far,-1.308915,14.188501,service_box,ad,near,-0.548268,7.213202,2.050023,inside in,In,False,15:19:20,8910.419922,1,3046.419922,,,,,,,,,,,
468,Opponent,1,serve,Serve,Slice,168,124,0,0,no_mans_land,deuce,near,3.04,5.98,service_box,deuce,far,-0.08,23.41,2.568446,out wide,In,False,15:19:51,8942.100098,0,3078.100098,In,,Out,3.041912,4.210521,-0.081358,23.411316,3.04,5.98,-0.08,23.41
469,Player,2,return,Forehand,Flat,86,124,0,0,no_mans_land,deuce,far,-0.47213,18.457272,no_mans_land,deuce,near,3.821886,-0.366813,1.116846,cross court,In,False,15:19:52,8943.040039,0,3079.040039,,,,,,,,,,,
470,Opponent,3,serve_plus_one,Forehand,Topspin,67,124,0,0,service_box,ad,near,-2.333694,7.442366,no_mans_land,deuce,far,-1.471455,20.878992,1.14935,down the line,In,False,15:19:54,8944.340088,0,3080.340088,,,,,,,,,,,
471,Player,4,return_plus_one,Backhand,Flat,65,124,0,0,service_box,ad,far,1.687439,15.946733,out,ad,near,-1.918906,-1.109503,0.766828,cross court,In,False,15:19:55,8945.52002,0,3081.52002,,,,,,,,,,,
472,Opponent,5,in_play,Backhand,Slice,73,124,0,0,no_mans_land,ad,near,-2.316121,3.222301,no_mans_land,ad,far,2.48135,24.042284,0.658002,cross court,In,False,15:19:57,8947.219971,0,3083.219971,,,,,,,,,,,
473,Player,6,in_play,Backhand,Topspin,84,124,0,0,no_mans_land,ad,far,2.627496,18.99419,no_mans_land,ad,near,-2.843662,-0.004203,0.543642,cross court,In,False,15:19:58,8948.719971,0,3084.719971,,,,,,,,,,,
474,Opponent,7,in_play,Backhand,Flat,65,124,0,0,no_mans_land,ad,near,-0.488696,3.051826,no_mans_land,ad,far,3.954228,23.049822,1.245319,cross court,In,False,15:19:59,8949.840088,0,3085.840088,,,,,,,,,,,
475,Player,8,in_play,Forehand,Flat,84,124,0,0,no_mans_land,deuce,far,-2.676047,19.489294,no_mans_land,ad,near,-1.111118,-0.154146,0.967659,inside in,In,False,15:20:01,8951.439941,0,3087.439941,,,,,,,,,,,
476,Opponent,9,in_play,Forehand,Topspin,86,124,0,0,service_box,deuce,near,1.370139,6.103282,out,deuce,far,-2.731092,26.636663,0.977898,cross court,In,False,15:20:02,8952.580078,0,3088.580078,,,,,,,,,,,
477,Player,10,in_play,FH Volley,Flat,37,124,0,0,service_box,deuce,near,2.087039,11.88,service_box,deuce,near,1.370139,5.578035,0.622691,cross court,Net,False,15:20:03,8953.459961,0,3089.459961,,,,,,,,,,,
478,Player,0,none,Forehand,Topspin,58,125,0,0,service_box,deuce,far,-0.346016,16.107033,service_box,deuce,near,0.568486,9.703302,1.609011,cross court,In,False,15:20:18,8968.580078,-2,3104.580078,,cancelled,,,,,,,,,
479,Opponent,0,none,Backhand,Topspin,68,125,0,0,out,ad,far,0.295384,11.88,service_box,deuce,far,-0.346016,17.315821,1.17223,inside in,Net,False,15:20:18,8968.97998,-2,3104.97998,,cancelled,,,,,,,,,
480,Opponent,1,serve,Serve,Flat,128,126,0,0,service_box,ad,near,-1.559112,5.60335,no_mans_land,ad,far,0.790519,23.670565,2.374578,down the T,In,False,15:20:34,8984.959961,0,3120.959961,,,,,,,,,,,
481,Player,2,return,Forehand,Topspin,91,126,0,0,no_mans_land,deuce,far,-0.765987,20.062098,out,ad,near,-1.949087,-1.786929,0.960668,inside in,In,False,15:20:35,8985.780029,0,3121.780029,,,,,,,,,,,
482,Opponent,3,serve_plus_one,Forehand,Flat,76,126,0,0,service_box,deuce,near,1.826902,6.994659,out,deuce,far,-0.585335,25.928911,1.188857,cross court,In,False,15:20:37,8987.199951,0,3123.199951,,,,,,,,,,,
483,Player,4,return_plus_one,Forehand,Topspin,104,126,0,0,out,ad,far,4.069932,25.295576,no_mans_land,deuce,near,2.176092,0.2265,1.157693,down the line,Out,False,15:20:38,8988.659912,0,3124.659912,,,,,,,,,,,
484,Opponent,1,serve,Serve,Slice,142,127,0,0,service_box,deuce,near,2.508471,5.696732,no_mans_land,deuce,far,-0.940127,23.604927,2.797515,out wide,In,False,15:21:12,9022.659912,0,3158.659912,,,,,,,,,,,
485,Player,2,return,Forehand,Topspin,76,127,0,0,no_mans_land,ad,far,-0.603946397,20.13,out,deuce,near,3.71,-0.97,1.123063,down the line,In,False,15:21:14,9024.340088,0,3160.340088,In,,In,1.880772,20.12764,3.710742,-0.973043,-0.603946397,20.13,3.71,-0.97
486,Opponent,3,serve_plus_one,Backhand,Flat,90,127,0,0,no_mans_land,ad,near,-1.756184,4.942298,no_mans_land,deuce,far,-1.094648,22.527382,1.747377,inside in,In,False,15:21:16,9026.23999,0,3162.23999,,,,,,,,,,,
487,Player,4,return_plus_one,Backhand,Topspin,93,127,0,0,service_box,ad,near,-0.41968,11.88,no_mans_land,ad,near,-0.964794,-0.301656,0.858474,cross court,Net,False,15:21:16,9027.120117,0,3163.120117,,,,,,,,,,,
488,Opponent,1,serve,Serve,Flat,150,128,0,0,service_box,deuce,near,0.227978,6.215522,no_mans_land,ad,far,0.48692,23.593121,2.386698,down the T,Out,False,15:21:43,9053.939941,-2,3189.939941,,,,,,,,,,,
489,Player,0,return,Forehand,Topspin,66,128,0,0,service_box,deuce_alley,far,-5.464525,17.77828,out,deuce,near,0.590801,-1.152028,0.846739,down the line,Out,False,15:21:44,9054.959961,-2,3190.959961,,,,,,,,,,,
490,Opponent,1,serve,Serve,Flat,112,129,0,0,service_box,ad,near,-2.849827,6.716841,no_mans_land,ad,far,0.798069,24.066616,2.464362,out wide,In,False,15:21:56,9066.23999,1,3202.23999,,,,,,,,,,,
491,Player,2,return,Backhand,Flat,90,129,0,0,no_mans_land,ad,far,1.434222,19.877777,no_mans_land,ad_alley,near,-4.472951,0.399418,1.12252,down the line,In,False,15:21:56,9067.120117,1,3203.120117,,,,,,,,,,,
492,Opponent,3,serve_plus_one,Forehand,Topspin,86,129,0,0,service_box,ad,near,-2.377224,5.842364,no_mans_land,ad,far,1.786847,24.709528,1.580067,inside out,In,False,15:21:58,9068.5,1,3204.5,,,,,,,,,,,
493,Player,4,return_plus_one,Backhand,Topspin,95,129,0,0,service_box,ad,far,1.873631,17.842646,no_mans_land,ad,near,-3.86286,-0.239119,0.64494,cross court,In,False,15:21:59,9069.860107,1,3205.860107,,,,,,,,,,,
494,Opponent,5,in_play,Backhand,Topspin,79,129,0,0,no_mans_land,deuce,near,0.52,-0.5,no_mans_land,ad,far,3.6,24.34,1.023906,down the line,Out,False,15:22:00,9071.139893,1,3207.139893,Out,,In,0.516349,1.898088,3.597404,24.343794,0.52,-0.5,3.6,24.34
495,Opponent,1,serve,Serve,Slice,148,130,0,0,service_box,deuce,near,2.948586,6.010333,no_mans_land,deuce,far,-0.557978,22.755821,2.512609,out wide,In,False,15:22:27,9098.100098,1,3234.100098,,,,,,,,,,,
496,Player,0,return,Forehand,Topspin,103,130,0,0,service_box,deuce_alley,near,4.593824,11.88,no_mans_land,deuce,near,3.309503,0.847468,1.309732,down the line,Net,False,15:22:28,9099.040039,1,3235.040039,,,,,,,,,,,
497,Player,2,serve_plus_one,Forehand,Topspin,91,130,0,0,no_mans_land,ad,far,0.561953,19.837023,service_box,deuce,near,3.982103,10.107766,0.697646,down the line,In,False,15:22:29,9099.540039,1,3235.540039,,,,,,,,,,,
498,Opponent,3,return_plus_one,Backhand,Flat,103,130,0,0,no_mans_land,deuce,near,2.803287,2.856389,no_mans_land,ad,far,0.708895,24.382259,1.933966,down the line,In,False,15:22:30,9100.639893,1,3236.639893,,,,,,,,,,,
499,Player,4,in_play,Forehand,Flat,63,130,0,0,service_box,ad,far,3.904685,17.404247,no_mans_land,deuce,near,3.317538,0.904183,0.942963,down the line,In,False,15:22:31,9101.76001,1,3237.76001,,,,,,,,,,,
500,Opponent,5,in_play,Forehand,Topspin,79,130,0,0,service_box,ad,far,2.456728,11.88,no_mans_land,ad,far,2.601902,21.726519,1.205892,inside out,Net,False,15:22:33,9103.52002,1,3239.52002,,,,,,,,,,,
501,Opponent,1,serve,Serve,Flat,128,131,0,0,service_box,ad,near,-0.008736,9.320211,no_mans_land,ad,far,0.721136,24.053499,2.490902,down the T,In,False,15:23:04,9134.580078,0,3270.580078,,,,,,,,,,,
502,Player,2,return,Forehand,Topspin,92,131,0,0,no_mans_land,ad,far,0.591116,19.420647,out,ad,near,-0.100667,-1.39436,1.003858,inside out,In,False,15:23:05,9135.600098,0,3271.600098,,,,,,,,,,,
503,Opponent,3,serve_plus_one,Forehand,Flat,93,131,0,0,no_mans_land,ad,near,-1.998289,1.990847,out,ad,far,1.675954,25.116556,1.524328,inside out,In,False,15:23:06,9137.040039,0,3273.040039,,,,,,,,,,,
504,Player,4,return_plus_one,Backhand,Flat,94,131,0,0,no_mans_land,ad,far,1.281965,18.468899,no_mans_land,ad,near,-2.339504,-0.416632,0.854861,cross court,In,False,15:23:08,9138.399902,0,3274.399902,,,,,,,,,,,
505,Opponent,5,in_play,Backhand,Topspin,88,131,0,0,service_box,ad,near,-1.004727,6.425415,out,ad,far,2.632548,25.722158,0.849932,cross court,In,False,15:23:09,9139.620117,0,3275.620117,,,,,,,,,,,
506,Player,6,in_play,Backhand,Topspin,82,131,0,0,no_mans_land,ad,far,0.515688,19.948009,no_mans_land,ad,near,-2.205966,0.537018,0.504867,cross court,In,False,15:23:10,9140.899902,0,3276.899902,,,,,,,,,,,
507,Opponent,7,in_play,Forehand,Flat,98,131,0,0,no_mans_land,ad,near,-2.319816,3.048483,out,ad,far,1.259843,25.33367,1.124892,inside out,In,False,15:23:12,9142.320068,0,3278.320068,,,,,,,,,,,
508,Player,8,in_play,Backhand,Flat,97,131,0,0,no_mans_land,ad,far,2.355527,19.291008,no_mans_land,ad,near,-2.532413,0.029222,0.854968,cross court,In,False,15:23:13,9143.600098,0,3279.600098,,,,,,,,,,,
509,Opponent,9,in_play,Backhand,Topspin,79,131,0,0,no_mans_land,ad,near,-1.565558,3.435698,no_mans_land,ad,far,2.995853,24.764355,0.842918,cross court,In,False,15:23:14,9144.820068,0,3280.820068,,,,,,,,,,,
510,Player,10,in_play,Backhand,Topspin,80,131,0,0,service_box,ad,far,1.055797,17.744474,out,ad,near,-2.363016,-1.059897,0.687427,cross court,In,False,15:23:15,9146.100098,0,3282.100098,,,,,,,,,,,
511,Opponent,11,in_play,Forehand,Topspin,86,131,0,0,no_mans_land,ad,near,-2.622906,3.490758,no_mans_land,ad,far,2.454258,23.002405,1.486485,inside out,In,False,15:23:17,9147.540039,0,3283.540039,,,,,,,,,,,
512,Player,12,in_play,Backhand,Topspin,80,131,0,0,no_mans_land,ad,far,1.563263,20.16621,out,ad,near,-3.432898,-0.762475,0.554202,cross court,In,False,15:23:18,9148.73999,0,3284.73999,,,,,,,,,,,
513,Opponent,13,in_play,Backhand,Topspin,80,131,0,0,no_mans_land,deuce,near,0.66732,3.138646,out,ad,far,2.563763,25.126205,1.040632,down the line,In,False,15:23:20,9150.179932,0,3286.179932,,,,,,,,,,,
514,Player,14,in_play,Forehand,Topspin,76,131,0,0,no_mans_land,deuce,far,-3.071281,20.210291,no_mans_land,deuce,near,0.645237,-0.338153,0.934538,cross court,In,False,15:23:21,9151.52002,0,3287.52002,,,,,,,,,,,
515,Opponent,15,in_play,Forehand,Flat,95,131,0,0,no_mans_land,deuce,near,2.295928,3.252667,out,deuce,far,-3.92307,25.373667,1.090971,cross court,In,False,15:23:22,9152.879883,0,3288.879883,,,,,,,,,,,
516,Player,16,in_play,Forehand,Topspin,85,131,0,0,no_mans_land,deuce,far,-2.809225,20.378336,out,deuce,near,2.804808,-0.657662,0.968035,cross court,In,False,15:23:23,9154.080078,0,3290.080078,,,,,,,,,,,
517,Opponent,17,in_play,Forehand,Flat,99,131,0,0,no_mans_land,deuce,near,2.13095,2.473246,out,deuce_alley,far,-4.259339,25.488306,1.024182,down the line,In,False,15:23:25,9155.52002,0,3291.52002,,,,,,,,,,,
518,Player,18,in_play,Forehand,Topspin,77,131,0,0,no_mans_land,ad,far,1.077961,19.616753,out,deuce,near,2.315433,-0.942481,0.845909,down the line,In,False,15:23:26,9156.659912,0,3292.659912,,,,,,,,,,,
519,Opponent,19,in_play,Forehand,Topspin,69,131,0,0,no_mans_land,ad,near,-0.407139,4.183944,no_mans_land,ad,far,0.982929,23.227428,1.534024,inside out,In,False,15:23:28,9158.179932,0,3294.179932,,,,,,,,,,,
520,Player,20,in_play,Backhand,Topspin,75,131,0,0,service_box,ad,far,2.84376,16.258829,no_mans_land,ad,near,-0.289579,-0.14533,0.93935,cross court,In,False,15:23:29,9159.600098,0,3295.600098,,,,,,,,,,,
521,Opponent,21,in_play,Backhand,Topspin,82,131,0,0,service_box,ad,near,-1.61001,5.88606,no_mans_land,ad,far,3.260866,24.419136,0.863959,cross court,In,False,15:23:30,9161.060059,0,3297.060059,,,,,,,,,,,
522,Player,22,in_play,Backhand,Topspin,96,131,0,0,no_mans_land,ad,far,2.12455,18.855574,no_mans_land,ad,near,-3.241048,-0.080151,0.386962,cross court,In,False,15:23:32,9162.320068,0,3298.320068,,,,,,,,,,,
523,Opponent,23,in_play,Backhand,Topspin,79,131,0,0,no_mans_land,ad,near,-2.47048,4.279281,no_mans_land,ad,far,3.239304,23.635592,1.131648,cross court,In,False,15:23:33,9163.540039,0,3299.540039,,,,,,,,,,,
524,Player,24,in_play,Backhand,Topspin,93,131,0,0,service_box,ad,far,1.926395,17.956753,no_mans_land,ad,near,-3.577432,0.327845,0.600483,cross court,In,False,15:23:34,9164.820068,0,3300.820068,,,,,,,,,,,
525,Opponent,25,in_play,Backhand,Topspin,81,131,0,0,no_mans_land,ad,near,-0.615393,4.041596,no_mans_land,ad,far,3.188437,24.41728,0.904312,cross court,In,False,15:23:35,9166.100098,0,3302.100098,,,,,,,,,,,
526,Player,26,in_play,Backhand,Topspin,94,131,0,0,no_mans_land,deuce,far,-2.990117,19.152124,no_mans_land,ad,near,-1.931934,-0.099157,0.637144,down the line,In,False,15:23:37,9167.439941,0,3303.439941,,,,,,,,,,,
527,Opponent,27,in_play,Forehand,Topspin,78,131,0,0,no_mans_land,deuce,near,1.390282,4.175508,out,deuce,far,-3.08583,25.184893,1.000403,cross court,In,False,15:23:38,9168.659912,0,3304.659912,,,,,,,,,,,
528,Player,28,in_play,Forehand,Topspin,79,131,0,0,no_mans_land,deuce,far,-1.697308,18.773157,no_mans_land,deuce,near,2.08991,-0.091196,0.863052,cross court,In,False,15:23:39,9170.0,0,3306.0,,,,,,,,,,,
529,Opponent,29,in_play,Forehand,Topspin,85,131,0,0,no_mans_land,ad,near,-3.558116,2.79514,no_mans_land,deuce,far,-3.415301,24.613539,1.019522,down the line,In,False,15:23:41,9171.459961,0,3307.459961,,,,,,,,,,,
